LED1 Timestamp (ms),LED1_PD1,LED1_PD2,LED2 Timestamp (ms),LED2_PD1,LED2_PD2
1152500,13538,-48,1152510,13533,-56
1152520,13533,-46,1152530,13536,-44
1152540,13538,-46,1152550,13539,-56
1152560,13537,-41,1152570,13531,-48
1152580,13523,-47,1152590,13534,-39
1152600,13549,-45,1152610,13555,-41
1152620,13528,-47,1152630,13542,-51
1152640,13541,-50,1152650,13538,-50
1152660,13545,-45,1152670,13536,-47
1152680,13538,-45,1152690,13534,-40
1152700,13530,-46,1152710,13523,-49
1152720,13531,-44,1152730,13539,-53
1152740,13530,-43,1152750,13533,-51
1152760,13530,-48,1152770,13533,-47
1152780,13548,-36,1152790,13537,-45
1152800,13546,-40,1152810,13543,-49
1152820,13546,-44,1152830,13538,-37
1152840,13541,-40,1152850,13540,-39
1152860,13537,-53,1152870,13534,-49
1152880,13536,-50,1152890,13524,-43
1152900,13500,-43,1152910,13492,-48
1152920,13483,-47,1152930,13490,-51
1152940,13484,-53,1152950,13475,-54
1152960,13492,-51,1152970,13500,-43
1152980,13500,-50,1152990,13513,-42
1153000,13526,-40,1153010,13533,-38
1153020,13534,-43,1153030,13541,-56
1153040,13538,-44,1153050,13533,-51
1153060,13542,-52,1153070,13530,-47
1153080,13532,-46,1153090,13535,-49
1153100,13545,-45,1153110,13537,-41
1153120,13538,-47,1153130,13530,-45
1153140,13535,-42,1153150,13529,-39
1153160,13543,-44,1153170,13538,-45
1153180,13548,-44,1153190,13531,-42
1153200,13535,-36,1153210,13525,-40
1153220,13534,-47,1153230,13532,-49
1153240,13534,-51,1153250,13539,-46
1153260,13544,-32,1153270,13529,-38
1153280,13530,-42,1153290,13537,-43
1153300,13537,-41,1153310,13544,-45
1153320,13531,-48,1153330,13545,-40
1153340,13547,-47,1153350,13541,-45
1153360,13536,-46,1153370,13539,-51
1153380,13538,-46,1153390,13540,-47
1153400,13531,-42,1153410,13545,-47
1153420,13532,-52,1153430,13540,-47
1153440,13550,-42,1153450,13538,-47
1153460,13543,-41,1153470,13528,-46
1153480,13537,-44,1153490,13533,-41
1153500,13547,-45,1153510,13541,-42
1153520,13530,-49,1153530,13544,-40
1153540,13541,-41,1153550,13542,-40
1153560,13542,-40,1153570,13538,-49
1153580,13538,-44,1153590,13539,-44
1153600,13536,-46,1153610,13538,-51
1153620,13545,-47,1153630,13535,-46
1153640,13539,-49,1153650,13542,-55
1153660,13534,-44,1153670,13524,-42
1153680,13539,-49,1153690,13530,-49
1153700,13532,-42,1153710,13539,-42
1153720,13532,-47,1153730,13537,-42
1153740,13539,-48,1153750,13548,-49
1153760,13530,-46,1153770,13538,-51
1153780,13533,-43,1153790,13540,-45
1153800,13536,-44,1153810,13533,-38
1153820,13538,-41,1153830,13540,-49
1153840,13535,-39,1153850,13531,-45
1153860,13544,-43,1153870,13535,-47
1153880,13524,-49,1153890,13519,-40
1153900,13505,-55,1153910,13500,-54
1153920,13498,-49,1153930,13512,-44
1153940,13510,-51,1153950,13512,-43
1153960,13505,-42,1153970,13522,-51
1153980,13529,-39,1153990,13541,-48
1154000,13557,-40,1154010,13537,-49
1154020,13543,-38,1154030,13537,-43
1154040,13546,-40,1154050,13550,-40
1154060,13548,-39,1154070,13536,-48
1154080,13538,-46,1154090,13550,-32
1154100,13539,-51,1154110,13547,-53
1154120,13538,-54,1154130,13544,-43
1154140,13544,-42,1154150,13537,-43
1154160,13540,-45,1154170,13541,-45
1154180,13540,-52,1154190,13530,-49
1154200,13536,-47,1154210,13540,-45
1154220,13537,-45,1154230,13539,-39
1154240,13535,-42,1154250,13557,-43
1154260,13550,-36,1154270,13535,-51
1154280,13541,-48,1154290,13544,-44
1154300,13545,-44,1154310,13545,-40
1154320,13532,-46,1154330,13544,-50
1154340,13544,-57,1154350,13545,-39
1154360,13547,-46,1154370,13543,-42
1154380,13545,-42,1154390,13538,-44
1154400,13542,-49,1154410,13533,-44
1154420,13531,-51,1154430,13536,-41
1154440,13544,-44,1154450,13536,-48
1154460,13541,-47,1154470,13532,-44
1154480,13546,-40,1154490,13548,-46
1154500,13533,-50,1154510,13541,-41
1154520,13520,-40,1154530,13546,-46
1154540,13537,-54,1154550,13546,-42
1154560,13537,-43,1154570,13528,-49
1154580,13551,-40,1154590,13535,-48
1154600,13538,-42,1154610,13545,-35
1154620,13539,-40,1154630,13535,-45
1154640,13543,-53,1154650,13551,-36
1154660,13534,-38,1154670,13544,-46
1154680,13551,-48,1154690,13545,-46
1154700,13541,-48,1154710,13539,-46
1154720,13528,-44,1154730,13534,-44
1154740,13533,-36,1154750,13549,-47
1154760,13540,-41,1154770,13532,-32
1154780,13541,-38,1154790,13556,-42
1154800,13532,-34,1154810,13542,-47
1154820,13541,-39,1154830,13540,-43
1154840,13543,-42,1154850,13554,-49
1154860,13537,-42,1154870,13542,-52
1154880,13525,-42,1154890,13507,-40
1154900,13503,-49,1154910,13493,-41
1154920,13485,-47,1154930,13486,-41
1154940,13478,-47,1154950,13498,-42
1154960,13504,-46,1154970,13506,-45
1154980,13515,-42,1154990,13539,-44
1155000,13547,-41,1155010,13546,-43
1155020,13552,-43,1155030,13544,-52
1155040,13538,-38,1155050,13545,-43
1155060,13550,-42,1155070,13533,-43
1155080,13548,-49,1155090,13538,-37
1155100,13528,-48,1155110,13535,-32
1155120,13549,-42,1155130,13551,-37
1155140,13544,-49,1155150,13537,-52
1155160,13550,-41,1155170,13538,-46
1155180,13542,-48,1155190,13539,-45
1155200,13543,-48,1155210,13533,-45
1155220,13541,-40,1155230,13544,-50
1155240,13538,-38,1155250,13541,-44
1155260,13549,-45,1155270,13542,-41
1155280,13552,-47,1155290,13541,-52
1155300,13545,-44,1155310,13538,-45
1155320,13541,-48,1155330,13543,-39
1155340,13539,-41,1155350,13526,-40
1155360,13541,-48,1155370,13537,-46
