LED1 Timestamp (ms),LED1_PD1,LED1_PD2,LED2 Timestamp (ms),LED2_PD1,LED2_PD2
1588000,9352,8190,1588010,8936,8194
1588020,9404,8200,1588030,8927,8192
1588040,9408,8203,1588050,8893,8199
1588060,9388,8201,1588070,8953,8191
1588080,9399,8192,1588090,8932,8196
1588100,9375,8197,1588110,8935,8205
1588120,9398,8196,1588130,8919,8185
1588140,9403,8201,1588150,8903,8195
1588160,9386,8194,1588170,8936,8204
1588180,9391,8196,1588190,8945,8188
1588200,9363,8197,1588210,8925,8199
1588220,9406,8195,1588230,8923,8192
1588240,9414,8196,1588250,8897,8194
1588260,9382,8194,1588270,8925,8196
1588280,9381,8193,1588290,8930,8193
1588300,9344,8200,1588310,8927,8190
1588320,9400,8195,1588330,8921,8195
1588340,9378,8198,1588350,8892,8195
1588360,9385,8187,1588370,8924,8191
1588380,9397,8201,1588390,8936,8197
1588400,9365,8195,1588410,8931,8198
1588420,9422,8198,1588430,8912,8194
1588440,9384,8185,1588450,8920,8197
1588460,9384,8196,1588470,8935,8197
1588480,9386,8199,1588490,8945,8194
1588500,9364,8195,1588510,8900,8193
1588520,9411,8205,1588530,8918,8196
1588540,9403,8195,1588550,8899,8196
1588560,9373,8202,1588570,8935,8193
1588580,9398,8202,1588590,8928,8192
1588600,9360,8194,1588610,8934,8195
1588620,9397,8205,1588630,8911,8191
1588640,9393,8195,1588650,8891,8203
1588660,9396,8198,1588670,8945,8198
1588680,9382,8203,1588690,8935,8193
1588700,9385,8205,1588710,8932,8194
1588720,9418,8200,1588730,8926,8196
1588740,9414,8201,1588750,8899,8193
1588760,9390,8197,1588770,8951,8197
1588780,9379,8190,1588790,8940,8193
1588800,9358,8199,1588810,8927,8199
1588820,9415,8205,1588830,8921,8196
1588840,9407,8197,1588850,8915,8195
1588860,9393,8198,1588870,8929,8202
1588880,9379,8193,1588890,8953,8199
1588900,9373,8203,1588910,8939,8193
1588920,9409,8200,1588930,8915,8200
1588940,9414,8204,1588950,8876,8206
1588960,9397,8190,1588970,8932,8196
1588980,9388,8200,1588990,8951,8191
1589000,9367,8201,1589010,8929,8200
1589020,9416,8192,1589030,8917,8200
1589040,9403,8202,1589050,8916,8207
1589060,9401,8201,1589070,8936,8202
1589080,9401,8198,1589090,8937,8199
1589100,9358,8194,1589110,8899,8201
1589120,9392,8194,1589130,8902,8186
1589140,9381,8199,1589150,8906,8195
1589160,9384,8201,1589170,8929,8197
1589180,9355,8204,1589190,8926,8196
1589200,9347,8203,1589210,8911,8205
1589220,9422,8205,1589230,8881,8191
1589240,9396,8202,1589250,8921,8191
1589260,9380,8201,1589270,8919,8199
1589280,9387,8202,1589290,8935,8201
1589300,9355,8201,1589310,8924,8198
1589320,9388,8198,1589330,8896,8201
1589340,9403,8202,1589350,8873,8196
1589360,9355,8198,1589370,8931,8204
1589380,9350,8195,1589390,8911,8202
1589400,9365,8201,1589410,8900,8201
1589420,9378,8202,1589430,8886,8200
1589440,9380,8203,1589450,8874,8194
1589460,9367,8203,1589470,8909,8192
1589480,9342,8205,1589490,8918,8195
1589500,9315,8195,1589510,8869,8202
1589520,9357,8195,1589530,8875,8195
1589540,9369,8206,1589550,8838,8205
1589560,9312,8200,1589570,8864,8198
1589580,9281,8205,1589590,8859,8197
1589600,9288,8203,1589610,8832,8195
1589620,9315,8207,1589630,8822,8206
1589640,9327,8199,1589650,8815,8207
1589660,9289,8203,1589670,8832,8198
1589680,9264,8206,1589690,8858,8187
1589700,9293,8203,1589710,8804,8193
1589720,9305,8207,1589730,8787,8194
1589740,9305,8200,1589750,8798,8204
1589760,9268,8197,1589770,8814,8196
1589780,9232,8204,1589790,8838,8203
1589800,9263,8196,1589810,8791,8194
1589820,9287,8206,1589830,8749,8187
1589840,9290,8203,1589850,8787,8200
1589860,9258,8202,1589870,8804,8207
1589880,9216,8200,1589890,8802,8194
1589900,9212,8198,1589910,8725,8187
1589920,9204,8195,1589930,8667,8193
1589940,9189,8204,1589950,8608,8187
1589960,9055,8198,1589970,8557,8203
1589980,8949,8195,1589990,8542,8203
1590000,8984,8201,1590010,8489,8196
1590020,8980,8200,1590030,8460,8199
1590040,9010,8202,1590050,8495,8194
1590060,8967,8193,1590070,8510,8191
1590080,8931,8202,1590090,8520,8201
1590100,8979,8194,1590110,8463,8190
1590120,8981,8191,1590130,8454,8195
1590140,8988,8202,1590150,8470,8199
1590160,8973,8189,1590170,8495,8194
1590180,8954,8199,1590190,8517,8199
1590200,8999,8197,1590210,8469,8200
1590220,9008,8195,1590230,8420,8190
1590240,9006,8202,1590250,8467,8202
1590260,8979,8207,1590270,8480,8193
1590280,8934,8202,1590290,8492,8200
1590300,8989,8211,1590310,8459,8191
1590320,9005,8195,1590330,8397,8190
1590340,9030,8198,1590350,8455,8197
1590360,9017,8203,1590370,8443,8189
1590380,8976,8202,1590390,8464,8199
1590400,9012,8203,1590410,8451,8193
1590420,9037,8207,1590430,8396,8190
1590440,9047,8202,1590450,8442,8197
1590460,9043,8207,1590470,8467,8200
1590480,9015,8200,1590490,8472,8195
1590500,9040,8194,1590510,8437,8198
1590520,9068,8201,1590530,8414,8196
1590540,9090,8204,1590550,8456,8201
1590560,9051,8198,1590570,8461,8203
1590580,9035,8196,1590590,8474,8201
1590600,9078,8203,1590610,8443,8196
1590620,9069,8200,1590630,8395,8197
1590640,9086,8205,1590650,8447,8199
1590660,9048,8198,1590670,8464,8201
1590680,9003,8198,1590690,8448,8201
1590700,9049,8201,1590710,8438,8207
1590720,9087,8198,1590730,8406,8199
1590740,9100,8197,1590750,8425,8191
1590760,9064,8200,1590770,8461,8193
1590780,9015,8195,1590790,8442,8193
1590800,9060,8204,1590810,8432,8200
1590820,9047,8190,1590830,8391,8193
1590840,9002,8200,1590850,8441,8198
1590860,8966,8197,1590870,8452,8199
1590880,8896,8212,1590890,8465,8196
1590900,8935,8203,1590910,8465,8195
1590920,8968,8193,1590930,8416,8194
1590940,8938,8205,1590950,8474,8201
1590960,8940,8197,1590970,8476,8196
1590980,8904,8209,1590990,8494,8197
1591000,8996,8212,1591010,8506,8197
1591020,8972,8202,1591030,8448,8194
1591040,8959,8196,1591050,8480,8191
1591060,8949,8196,1591070,8494,8199
1591080,8888,8203,1591090,8435,8196
1591100,8930,8197,1591110,8450,8193
1591120,8972,8209,1591130,8425,8192
1591140,8929,8203,1591150,8459,8187
1591160,8924,8199,1591170,8416,8187
1591180,8875,8195,1591190,8424,8196
1591200,8948,8198,1591210,8424,8204
1591220,8949,8203,1591230,8392,8194
1591240,8927,8201,1591250,8439,8195
1591260,8938,8198,1591270,8450,8205
1591280,8932,8198,1591290,8420,8202
1591300,8971,8195,1591310,8417,8196
1591320,9004,8202,1591330,8396,8201
1591340,9006,8205,1591350,8429,8195
1591360,9020,8203,1591370,8440,8195
1591380,8991,8196,1591390,8431,8196
1591400,9048,8197,1591410,8425,8195
1591420,9054,8195,1591430,8377,8202
1591440,9031,8200,1591450,8432,8196
1591460,9017,8198,1591470,8449,8189
1591480,9001,8193,1591490,8403,8203
1591500,9048,8205,1591510,8416,8193
1591520,9053,8206,1591530,8383,8196
1591540,9076,8203,1591550,8441,8196
1591560,9108,8207,1591570,8435,8199
1591580,9122,8205,1591590,8422,8187
1591600,9191,8202,1591610,8406,8193
1591620,9208,8196,1591630,8378,8196
1591640,9211,8198,1591650,8394,8200
1591660,9225,8195,1591670,8410,8194
1591680,9158,8200,1591690,8382,8200
1591700,9224,8199,1591710,8394,8203
1591720,9251,8196,1591730,8340,8193
1591740,9253,8200,1591750,8394,8205
1591760,9248,8202,1591770,8400,8201
1591780,9203,8199,1591790,8376,8195
1591800,9272,8200,1591810,8388,8190
1591820,9310,8198,1591830,8364,8201
1591840,9378,8200,1591850,8365,8189
1591860,9390,8192,1591870,8365,8209
1591880,9369,8200,1591890,8334,8200
1591900,9470,8198,1591910,8323,8196
1591920,9542,8201,1591930,8276,8195
1591940,9571,8206,1591950,8331,8199
1591960,9654,8198,1591970,8325,8204
1591980,9689,8206,1591990,8306,8205
1592000,9769,8204,1592010,8291,8198
1592020,9853,8202,1592030,8252,8203
1592040,9922,8197,1592050,8286,8197
1592060,9905,8200,1592070,8313,8197
1592080,9926,8198,1592090,8287,8196
1592100,10008,8205,1592110,8293,8200
1592120,10079,8200,1592130,8252,8200
1592140,10073,8194,1592150,8278,8195
1592160,10067,8206,1592170,8298,8193
1592180,10004,8191,1592190,8274,8196
1592200,10086,8203,1592210,8265,8200
1592220,10093,8197,1592230,8261,8197
1592240,10067,8195,1592250,8294,8188
1592260,9996,8193,1592270,8292,8191
1592280,9978,8201,1592290,8270,8190
1592300,9979,8195,1592310,8265,8202
1592320,9894,8194,1592330,8239,8193
1592340,9575,8200,1592350,8290,8192
1592360,9583,8192,1592370,8301,8198
1592380,9644,8204,1592390,8279,8190
1592400,9691,8198,1592410,8244,8190
1592420,9647,8206,1592430,8228,8195
1592440,9641,8201,1592450,8312,8197
1592460,9662,8188,1592470,8305,8193
1592480,9659,8198,1592490,8271,8194
1592500,9706,8199,1592510,8275,8203
1592520,9701,8188,1592530,8244,8208
1592540,9530,8202,1592550,8298,8202
1592560,9506,8201,1592570,8313,8193
1592580,9477,8192,1592590,8266,8190
1592600,9670,8196,1592610,8274,8191
1592620,9392,8193,1592630,8260,8196
1592640,9197,8196,1592650,8341,8194
1592660,9068,8196,1592670,8379,8207
1592680,8985,8202,1592690,8391,8193
1592700,9016,8198,1592710,8416,8193
1592720,9007,8189,1592730,8393,8202
1592740,8971,8192,1592750,8421,8196
1592760,8971,8189,1592770,8437,8193
1592780,8977,8199,1592790,8396,8188
1592800,9037,8198,1592810,8399,8193
1592820,9045,8194,1592830,8415,8189
1592840,9076,8202,1592850,8434,8194
1592860,9093,8193,1592870,8428,8197
1592880,9116,8203,1592890,8418,8202
1592900,9152,8198,1592910,8413,8202
1592920,9181,8201,1592930,8410,8205
1592940,9199,8193,1592950,8445,8210
1592960,9211,8196,1592970,8432,8196
1592980,9239,8197,1592990,8429,8197
1593000,9350,8195,1593010,8384,8207
1593020,9417,8205,1593030,8388,8206
1593040,9509,8201,1593050,8419,8205
1593060,9615,8201,1593070,8378,8199
1593080,9671,8201,1593090,8341,8195
1593100,9743,8199,1593110,8309,8198
1593120,9820,8209,1593130,8307,8197
1593140,9921,8201,1593150,8338,8201
1593160,9974,8199,1593170,8346,8195
1593180,10029,8198,1593190,8280,8205
1593200,10167,8202,1593210,8289,8197
1593220,10194,8208,1593230,8262,8204
1593240,10284,8202,1593250,8301,8202
1593260,10356,8201,1593270,8308,8199
1593280,10332,8206,1593290,8263,8198
1593300,10302,8195,1593310,8247,8194
1593320,10309,8205,1593330,8264,8201
1593340,10241,8205,1593350,8292,8195
1593360,10061,8203,1593370,8328,8188
1593380,10019,8199,1593390,8270,8192
1593400,10051,8197,1593410,8220,8195
1593420,10076,8197,1593430,8254,8194
1593440,10014,8192,1593450,8288,8192
1593460,9892,8205,1593470,8325,8200
1593480,9877,8186,1593490,8257,8187
1593500,9929,8191,1593510,8194,8197
1593520,9931,8203,1593530,8261,8192
1593540,9887,8209,1593550,8279,8190
1593560,9746,8200,1593570,8350,8199
1593580,9748,8206,1593590,8288,8196
1593600,9725,8201,1593610,8150,8193
1593620,9681,8203,1593630,8249,8195
1593640,9488,8209,1593650,8290,8192
1593660,9183,8195,1593670,8361,8197
1593680,9159,8202,1593690,8258,8188
1593700,9144,8198,1593710,8143,8196
1593720,9213,8202,1593730,8251,8191
