LED1 Timestamp (ms),LED1_PD1,LED1_PD2,LED2 Timestamp (ms),LED2_PD1,LED2_PD2
569000,8440,38,569010,7786,5155
569020,8657,-354,569030,8178,10329
569040,8272,912,569050,8472,69
569060,7741,5107,569070,8610,-340
569080,8263,10309,569090,8251,886
569100,8481,73,569110,7752,5238
569120,8659,-390,569130,8231,10297
569140,8321,941,569150,8448,65
569160,7776,5216,569170,8622,-252
569180,8240,10304,569190,8253,988
569200,8456,92,569210,7764,5336
569220,8657,-421,569230,8219,10323
569240,8284,975,569250,8443,47
569260,7712,5348,569270,8696,-309
569280,8236,10223,569290,8267,1002
569300,8465,86,569310,7710,5439
569320,8728,-326,569330,8233,10271
569340,8275,989,569350,8409,15
569360,7714,5428,569370,8681,-210
569380,8220,10286,569390,8268,970
569400,8440,66,569410,7788,5464
569420,8659,-227,569430,8216,10358
569440,8277,954,569450,8418,35
569460,7776,5554,569470,8588,-333
569480,8187,10289,569490,8239,984
569500,8448,11,569510,7746,5600
569520,8669,-360,569530,8262,10307
569540,8290,959,569550,8454,66
569560,7767,5628,569570,8651,-387
569580,8251,10289,569590,8262,1015
569600,8468,25,569610,7763,5652
569620,8634,-319,569630,8272,10287
569640,8255,957,569650,8443,58
569660,7755,5692,569670,8596,-329
569680,8157,10270,569690,8262,1031
569700,8453,35,569710,7774,5775
569720,8650,-326,569730,8231,10277
569740,8270,984,569750,8453,84
569760,7733,5792,569770,8659,-410
569780,8279,10204,569790,8272,1050
569800,8440,75,569810,7699,5834
569820,8720,-334,569830,8253,10206
569840,8251,1003,569850,8472,123
569860,7722,5884,569870,8664,-290
569880,8281,10244,569890,8260,1022
569900,8438,91,569910,7747,5928
569920,8670,-263,569930,8197,10144
569940,8264,1075,569950,8463,99
569960,7718,5945,569970,8601,-321
569980,8188,10200,569990,8279,1001
570000,8428,46,570010,7753,6037
570020,8643,-373,570030,8191,10165
570040,8287,1059,570050,8439,73
570060,7690,6024,570070,8652,-319
570080,8258,10161,570090,8217,1025
570100,8426,92,570110,7725,6101
570120,8649,-321,570130,8258,10142
570140,8263,1065,570150,8416,49
570160,7741,6136,570170,8622,-229
570180,8241,10092,570190,8255,1124
570200,8466,137,570210,7759,6148
570220,8549,-297,570230,8232,10143
570240,8245,1074,570250,8423,45
570260,7745,6191,570270,8663,-376
570280,8241,10054,570290,8234,1139
570300,8444,85,570310,7725,6268
570320,8635,-361,570330,8262,10105
570340,8239,1091,570350,8401,84
570360,7702,6321,570370,8701,-302
570380,8254,10052,570390,8239,1144
570400,8415,33,570410,7719,6336
570420,8609,-327,570430,8292,10089
570440,8263,1144,570450,8428,70
570460,7755,6450,570470,8639,-326
570480,8221,10097,570490,8250,1192
570500,8435,48,570510,7702,6471
570520,8670,-296,570530,8281,10048
570540,8214,1112,570550,8444,43
570560,7706,6575,570570,8670,-363
570580,8217,10048,570590,8249,1191
570600,8452,65,570610,7726,6611
