LED1 Timestamp (ms),LED1_PD1,LED1_PD2,LED2 Timestamp (ms),LED2_PD1,LED2_PD2
38000,11490,11461,38010,11530,11456
38020,11508,11474,38030,11529,11466
38040,11523,11492,38050,11523,11445
38060,11499,11481,38070,11544,11456
38080,11490,11478,38090,11561,11482
38100,11486,11465,38110,11537,11464
38120,11498,11473,38130,11535,11460
38140,11534,11497,38150,11517,11430
38160,11505,11487,38170,11548,11454
38180,11499,11489,38190,11567,11497
38200,11494,11481,38210,11545,11471
38220,11509,11507,38230,11536,11457
38240,11532,11487,38250,11526,11436
38260,11516,11501,38270,11531,11455
38280,11506,11478,38290,11567,11482
38300,11485,11458,38310,11557,11466
38320,11512,11487,38330,11538,11449
38340,11528,11494,38350,11539,11443
38360,11510,11496,38370,11557,11463
38380,11510,11477,38390,11563,11473
38400,11489,11464,38410,11543,11466
38420,11511,11478,38430,11536,11441
38440,11527,11520,38450,11525,11450
38460,11497,11489,38470,11550,11451
38480,11499,11472,38490,11545,11466
38500,11481,11452,38510,11539,11464
38520,11500,11465,38530,11526,11454
38540,11521,11494,38550,11514,11433
38560,11507,11478,38570,11546,11460
38580,11500,11479,38590,11564,11481
38600,11500,11464,38610,11534,11476
38620,11520,11489,38630,11537,11442
38640,11515,11494,38650,11515,11419
38660,11499,11486,38670,11544,11459
38680,11503,11482,38690,11549,11460
38700,11477,11459,38710,11541,11454
38720,11505,11486,38730,11535,11442
38740,11519,11490,38750,11505,11429
38760,11513,11480,38770,11540,11443
38780,11505,11484,38790,11553,11463
38800,11469,11450,38810,11535,11462
38820,11498,11482,38830,11541,11448
38840,11511,11490,38850,11531,11450
38860,11507,11482,38870,11536,11448
38880,11497,11480,38890,11542,11461
38900,11481,11458,38910,11513,11459
38920,11486,11461,38930,11513,11450
38940,11511,11488,38950,11509,11422
38960,11501,11489,38970,11540,11441
38980,11496,11467,38990,11544,11468
39000,11491,11473,39010,11533,11471
39020,11505,11484,39030,11530,11458
39040,11514,11491,39050,11521,11426
39060,11516,11497,39070,11555,11472
39080,11511,11492,39090,11548,11468
39100,11476,11467,39110,11534,11468
39120,11512,11487,39130,11537,11463
39140,11524,11497,39150,11524,11431
39160,11510,11496,39170,11554,11460
39180,11524,11483,39190,11545,11475
39200,11482,11475,39210,11540,11462
39220,11512,11490,39230,11545,11457
39240,11508,11498,39250,11528,11437
39260,11508,11484,39270,11547,11458
39280,11514,11494,39290,11548,11455
39300,11474,11461,39310,11536,11453
39320,11506,11486,39330,11543,11462
39340,11509,11484,39350,11536,11427
39360,11511,11477,39370,11533,11458
39380,11518,11487,39390,11545,11458
39400,11487,11474,39410,11540,11440
39420,11504,11492,39430,11545,11462
39440,11507,11488,39450,11514,11440
39460,11490,11479,39470,11543,11469
39480,11512,11485,39490,11547,11462
39500,11484,11453,39510,11537,11458
39520,11522,11487,39530,11543,11461
39540,11505,11476,39550,11534,11441
39560,11526,11490,39570,11559,11461
39580,11519,11493,39590,11543,11460
39600,11503,11468,39610,11540,11459
39620,11522,11489,39630,11542,11450
39640,11510,11487,39650,11530,11438
39660,11515,11473,39670,11564,11458
39680,11526,11488,39690,11548,11465
39700,11486,11450,39710,11534,11449
39720,11520,11481,39730,11545,11464
39740,11511,11479,39750,11540,11436
39760,11509,11477,39770,11553,11477
39780,11503,11477,39790,11532,11453
39800,11485,11459,39810,11532,11446
39820,11506,11489,39830,11528,11463
39840,11497,11478,39850,11529,11448
39860,11501,11485,39870,11542,11461
39880,11504,11483,39890,11536,11459
39900,11477,11457,39910,11535,11463
39920,11522,11505,39930,11552,11463
39940,11505,11494,39950,11517,11434
39960,11510,11498,39970,11564,11479
39980,11513,11485,39990,11540,11461
40000,11489,11462,40010,11539,11457
40020,11518,11504,40030,11533,11459
40040,11509,11489,40050,11524,11448
40060,11506,11488,40070,11554,11466
40080,11507,11485,40090,11539,11455
40100,11487,11459,40110,11527,11448
40120,11516,11497,40130,11543,11447
40140,11502,11481,40150,11522,11439
40160,11491,11475,40170,11551,11475
40180,11510,11482,40190,11556,11466
40200,11490,11468,40210,11516,11457
40220,11509,11486,40230,11539,11441
40240,11501,11497,40250,11527,11451
40260,11502,11492,40270,11552,11474
40280,11510,11477,40290,11552,11474
40300,11493,11474,40310,11541,11460
40320,11529,11503,40330,11531,11454
40340,11513,11490,40350,11542,11446
40360,11498,11468,40370,11574,11483
40380,11497,11475,40390,11554,11478
40400,11503,11475,40410,11530,11457
40420,11528,11512,40430,11534,11452
40440,11506,11489,40450,11534,11457
40460,11501,11486,40470,11569,11481
40480,11516,11480,40490,11552,11462
40500,11497,11472,40510,11529,11459
40520,11531,11511,40530,11533,11438
40540,11502,11481,40550,11545,11453
40560,11489,11478,40570,11569,11475
40580,11501,11468,40590,11534,11458
40600,11501,11463,40610,11536,11455
40620,11524,11504,40630,11543,11449
40640,11494,11495,40650,11530,11437
40660,11488,11470,40670,11563,11477
40680,11502,11470,40690,11545,11455
40700,11485,11480,40710,11533,11449
40720,11542,11513,40730,11527,11449
40740,11507,11466,40750,11539,11443
40760,11496,11465,40770,11569,11475
40780,11489,11455,40790,11541,11467
40800,11482,11478,40810,11514,11450
40820,11526,11498,40830,11518,11448
40840,11496,11475,40850,11531,11448
40860,11488,11463,40870,11555,11471
40880,11486,11473,40890,11532,11454
40900,11497,11467,40910,11525,11444
40920,11531,11499,40930,11529,11430
40940,11502,11489,40950,11533,11452
40960,11500,11478,40970,11562,11478
40980,11489,11467,40990,11537,11464
41000,11496,11476,41010,11522,11443
41020,11521,11493,41030,11518,11447
41040,11499,11481,41050,11533,11450
41060,11498,11462,41070,11570,11478
41080,11491,11463,41090,11528,11462
41100,11512,11482,41110,11529,11448
41120,11527,11501,41130,11521,11439
41140,11507,11493,41150,11548,11460
41160,11499,11480,41170,11559,11496
41180,11494,11464,41190,11544,11469
41200,11505,11468,41210,11524,11449
41220,11542,11523,41230,11538,11443
41240,11519,11490,41250,11551,11456
41260,11514,11490,41270,11573,11493
41280,11485,11472,41290,11543,11467
41300,11499,11473,41310,11532,11456
41320,11528,11508,41330,11521,11439
41340,11505,11490,41350,11516,11457
41360,11503,11472,41370,11552,11474
41380,11483,11456,41390,11540,11459
41400,11508,11478,41410,11529,11450
41420,11525,11499,41430,11515,11438
41440,11492,11477,41450,11541,11443
41460,11500,11473,41470,11554,11473
41480,11493,11464,41490,11537,11452
41500,11490,11467,41510,11516,11446
41520,11516,11499,41530,11527,11435
41540,11491,11488,41550,11554,11441
41560,11510,11479,41570,11561,11461
41580,11480,11458,41590,11532,11464
41600,11508,11461,41610,11542,11448
41620,11526,11490,41630,11521,11437
41640,11506,11480,41650,11535,11446
41660,11501,11471,41670,11556,11478
41680,11475,11454,41690,11550,11465
41700,11492,11476,41710,11528,11436
41720,11531,11490,41730,11520,11432
41740,11506,11496,41750,11549,11456
41760,11510,11467,41770,11562,11461
41780,11487,11458,41790,11546,11458
41800,11506,11483,41810,11528,11452
41820,11527,11482,41830,11519,11429
41840,11491,11470,41850,11543,11442
41860,11481,11453,41870,11557,11458
41880,11478,11461,41890,11524,11452
41900,11492,11489,41910,11534,11455
41920,11520,11495,41930,11505,11426
41940,11500,11472,41950,11535,11459
41960,11499,11483,41970,11550,11459
41980,11484,11453,41990,11539,11462
42000,11496,11474,42010,11508,11442
42020,11519,11502,42030,11515,11428
42040,11490,11474,42050,11545,11453
42060,11504,11473,42070,11551,11452
42080,11468,11459,42090,11529,11451
42100,11494,11473,42110,11538,11451
42120,11512,11487,42130,11509,11422
42140,11494,11467,42150,11532,11441
42160,11488,11483,42170,11541,11459
42180,11468,11456,42190,11533,11461
42200,11495,11477,42210,11525,11449
42220,11508,11476,42230,11509,11423
42240,11497,11485,42250,11544,11465
42260,11494,11490,42270,11544,11457
42280,11472,11464,42290,11532,11442
42300,11513,11472,42310,11530,11446
42320,11491,11482,42330,11527,11430
