32-1,56392674,-45
32-2,56396580,-37
32-3,56400486,-41
32-4,56404392,-48
32-5,56408298,-53
32-6,56412204,-58
32-7,56416110,-56
32-8,56420016,-47
32-9,56423922,-43
32-10,56427828,-45
32-11,56431734,-50
32-12,56435640,-47
32-13,56439546,-37
32-14,56443452,-33
32-15,56447358,-34
32-16,56451264,-34
32-17,56455170,-34
32-18,56459076,-37
32-19,56462982,-46
32-20,56466888,-51
32-21,56470794,-45
32-22,56474700,-40
32-23,56478606,-34
32-24,56482512,-34
32-25,56486418,-40
32-26,56490324,-37
32-27,56494230,-25
32-28,56498136,-11
32-29,56502042,-3
32-30,56505948,-12
32-31,56509854,-36
32-32,56513760,-47
32-1,56517672,-34
32-2,56521578,-5
32-3,56525484,4
32-4,56529390,-20
32-5,56533296,-45
32-6,56537202,-57
32-7,56541108,-58
32-8,56545014,-52
32-9,56548920,-44
32-10,56552826,-39
32-11,56556732,-36
32-12,56560638,-37
32-13,56564544,-40
32-14,56568450,-36
32-15,56572356,-29
32-16,56576262,-26
32-17,56580168,-23
32-18,56584074,-14
32-19,56587980,-5
32-20,56591886,-10
32-21,56595792,-25
32-22,56599698,-40
32-23,56603604,-42
32-24,56607510,-48
32-25,56611416,-65
32-26,56615322,-76
32-27,56619228,-66
32-28,56623134,-42
32-29,56627040,-29
32-30,56630946,-45
32-31,56634852,-75
32-32,56638758,-90
32-1,56642670,-88
32-2,56646576,-71
32-3,56650482,-52
32-4,56654388,-42
32-5,56658294,-42
32-6,56662200,-51
32-7,56666106,-60
32-8,56670012,-58
32-9,56673918,-51
32-10,56677824,-50
32-11,56681730,-51
32-12,56685636,-45
32-13,56689542,-33
32-14,56693448,-24
32-15,56697354,-24
32-16,56701260,-28
32-17,56705166,-34
32-18,56709072,-43
32-19,56712978,-50
32-20,56716884,-47
32-21,56720790,-28
32-22,56724696,-7
32-23,56728602,9
32-24,56732508,11
32-25,56736414,2
32-26,56740320,-5
32-27,56744226,-10
32-28,56748132,-8
32-29,56752038,-2
32-30,56755944,-4
32-31,56759850,-23
32-32,56763756,-44
32-1,56767820,-56
32-2,56771726,-47
32-3,56775632,-34
32-4,56779538,-21
32-5,56783444,-7
32-6,56787350,-1
32-7,56791256,-2
32-8,56795162,-9
32-9,56799068,-13
32-10,56802974,-9
32-11,56806880,-9
32-12,56810786,-23
32-13,56814692,-34
32-14,56818598,-30
32-15,56822504,-10
32-16,56826410,5
32-17,56830316,6
32-18,56834222,-2
32-19,56838128,-7
32-20,56842034,-17
32-21,56845940,-30
32-22,56849846,-42
32-23,56853752,-37
32-24,56857658,-26
32-25,56861564,-19
32-26,56865470,-9
32-27,56869376,11
32-28,56873282,28
32-29,56877188,27
32-30,56881094,1
32-31,56885000,-28
32-32,56888906,-36
32-1,56892665,-26
32-2,56896571,-10
32-3,56900477,-7
32-4,56904383,-18
32-5,56908289,-33
32-6,56912195,-44
32-7,56916101,-45
32-8,56920007,-33
32-9,56923913,-18
32-10,56927819,-11
32-11,56931725,-8
32-12,56935631,-4
32-13,56939537,-6
32-14,56943443,-19
32-15,56947349,-34
32-16,56951255,-43
32-17,56955161,-36
32-18,56959067,-26
32-19,56962973,-22
32-20,56966879,-22
32-21,56970785,-22
32-22,56974691,-27
32-23,56978597,-32
32-24,56982503,-45
32-25,56986409,-58
32-26,56990315,-53
32-27,56994221,-35
32-28,56998127,-11
32-29,57002033,1
32-30,57005939,-12
32-31,57009845,-43
32-32,57013751,-64
32-1,57017724,-66
32-2,57021630,-50
32-3,57025536,-51
32-4,57029442,-69
32-5,57033348,-81
32-6,57037254,-79
32-7,57041160,-72
32-8,57045066,-72
32-9,57048972,-77
32-10,57052878,-74
32-11,57056784,-61
32-12,57060690,-51
32-13,57064596,-50
32-14,57068502,-53
32-15,57072408,-45
32-16,57076314,-30
32-17,57080220,-9
32-18,57084126,6
