172010,40
172020,50
172030,40
172040,48
172050,52
172060,43
172070,52
172080,41
172090,46
172100,48
172110,55
172120,45
172130,56
172140,51
172150,51
172160,50
172170,45
172180,54
172190,41
172200,45
172210,58
172220,46
172230,42
172240,45
172250,54
172260,41
172270,58
172280,49
172290,47
172300,41
172310,52
172320,49
172330,46
172340,51
172350,57
172360,42
172370,40
172380,64
172390,42
172400,49
172410,52
172420,45
172430,49
172440,55
172450,48
172460,50
172470,46
172480,40
172490,40
172500,58
172510,52
172520,54
172530,42
172540,45
172550,49
172560,50
172570,51
172580,44
172590,46
172600,44
172610,54
172620,56
172630,48
172640,51
172650,46
172660,47
172670,59
172680,53
172690,46
172700,55
172710,54
172720,45
172730,40
172740,41
172750,57
172760,46
172770,53
172780,51
172790,50
172800,54
172810,54
172820,50
172830,54
172840,50
172850,53
172860,61
172870,54
172880,49
172890,43
172900,50
172910,44
172920,50
172930,46
172940,53
172950,52
172960,52
172970,60
172980,65
172990,48
173000,53
173010,42
173020,48
173030,48
173040,45
173050,58
173060,46
173070,46
173080,41
173090,43
173100,60
173110,49
173120,46
173130,46
173140,46
173150,48
173160,48
173170,55
173180,45
173190,47
173200,51
173210,53
173220,45
173230,41
173240,48
173250,58
173260,46
173270,47
173280,47
173290,48
173300,58
173310,51
173320,52
173330,54
173340,50
173350,50
173360,53
173370,48
173380,50
173390,47
173400,51
173410,44
173420,45
173430,53
173440,46
173450,48
173460,44
173470,49
173480,52
173490,50
173500,47
173510,59
173520,52
173530,45
173540,51
173550,53
173560,50
173570,46
173580,53
173590,46
173600,52
173610,48
173620,46
173630,49
173640,53
173650,42
173660,54
173670,54
173680,49
173690,51
173700,53
173710,58
173720,51
173730,47
173740,49
173750,54
173760,45
173770,51
173780,49
173790,53
173800,60
173810,48
173820,52
173830,50
173840,54
173850,44
173860,58
173870,46
173880,54
173890,49
173900,59
173910,55
173920,48
173930,50
173940,55
173950,50
173960,53
173970,47
173980,54
173990,55
174000,50
174010,50
174020,48
174030,46
174040,54
174050,52
174060,53
174070,43
174080,50
174090,51
174100,58
174110,48
174120,52
174130,43
174140,45
174150,49
174160,56
174170,50
174180,49
174190,44
174200,47
174210,51
174220,48
174230,44
174240,51
174250,49
174260,55
174270,59
174280,47
174290,51
174300,52
174310,52
174320,49
174330,48
174340,58
174350,53
174360,55
174370,52
174380,50
174390,47
174400,51
174410,56
174420,43
174430,53
174440,49
174450,52
174460,46
174470,47
174480,57
174490,56
174500,49
174510,47
174520,59
174530,63
174540,47
174550,49
174560,55
174570,49
174580,49
174590,43
174600,51
174610,51
174620,50
174630,52
174640,46
174650,44
174660,49
