LED1 Timestamp (ms),LED1_PD1,LED1_PD2,LED2 Timestamp (ms),LED2_PD1,LED2_PD2
46000,12117,12090,46010,12165,12060
46020,12115,12092,46030,12197,12090
46040,12113,12071,46050,12155,12062
46060,12135,12089,46070,12160,12059
46080,12154,12107,46090,12130,12017
46100,12128,12088,46110,12179,12057
46120,12137,12095,46130,12181,12070
46140,12117,12076,46150,12156,12072
46160,12133,12086,46170,12153,12060
46180,12140,12095,46190,12133,12025
46200,12114,12069,46210,12178,12060
46220,12134,12095,46230,12176,12079
46240,12092,12057,46250,12152,12061
46260,12128,12089,46270,12150,12056
46280,12142,12095,46290,12148,12031
46300,12129,12091,46310,12178,12064
46320,12134,12094,46330,12182,12067
46340,12097,12055,46350,12156,12060
46360,12138,12094,46370,12145,12060
46380,12146,12102,46390,12131,12015
46400,12116,12081,46410,12166,12057
46420,12130,12086,46430,12167,12068
46440,12101,12061,46450,12161,12056
46460,12126,12086,46470,12158,12056
46480,12137,12095,46490,12137,12041
46500,12128,12100,46510,12172,12060
46520,12138,12089,46530,12176,12064
46540,12097,12053,46550,12150,12062
46560,12124,12086,46570,12159,12064
46580,12140,12102,46590,12141,12030
46600,12132,12082,46610,12168,12055
46620,12127,12089,46630,12173,12068
46640,12106,12062,46650,12171,12064
46660,12122,12089,46670,12159,12063
46680,12144,12095,46690,12125,12029
46700,12115,12075,46710,12158,12042
46720,12127,12072,46730,12160,12063
46740,12094,12055,46750,12156,12052
46760,12128,12084,46770,12157,12055
46780,12133,12092,46790,12139,12034
46800,12120,12072,46810,12170,12059
46820,12124,12078,46830,12166,12076
46840,12098,12048,46850,12143,12059
46860,12128,12087,46870,12162,12064
46880,12129,12093,46890,12148,12035
46900,12132,12093,46910,12165,12062
46920,12133,12096,46930,12171,12061
46940,12100,12052,46950,12151,12057
46960,12139,12079,46970,12168,12057
46980,12133,12112,46990,12137,12029
47000,12120,12091,47010,12192,12074
47020,12137,12091,47030,12173,12058
47040,12100,12054,47050,12152,12040
47060,12132,12095,47070,12151,12056
47080,12117,12089,47090,12129,12024
47100,12108,12089,47110,12166,12069
47120,12136,12075,47130,12158,12047
47140,12103,12061,47150,12163,12057
47160,12143,12093,47170,12169,12064
47180,12140,12090,47190,12145,12045
47200,12123,12091,47210,12180,12076
47220,12141,12093,47230,12183,12072
47240,12096,12073,47250,12149,12052
