LED1 Timestamp (ms),LED1_PD1,LED1_PD2,LED2 Timestamp (ms),LED2_PD1,LED2_PD2
477500,30,32,477510,37,40
477520,27,34,477530,31,35
477540,36,33,477550,35,38
477560,38,36,477570,42,25
477580,36,36,477590,37,33
477600,35,36,477610,36,27
477620,30,36,477630,35,30
477640,33,35,477650,39,30
477660,34,42,477670,32,27
477680,28,35,477690,34,38
477700,35,42,477710,32,41
477720,33,40,477730,36,40
477740,39,33,477750,32,37
477760,32,35,477770,30,33
477780,36,34,477790,37,38
477800,32,32,477810,30,35
477820,35,32,477830,36,38
477840,35,31,477850,30,43
477860,40,37,477870,29,32
477880,26,33,477890,33,35
477900,31,36,477910,28,41
477920,33,37,477930,37,34
477940,36,37,477950,36,37
477960,29,29,477970,32,35
477980,30,37,477990,26,39
478000,29,29,478010,36,34
478020,36,42,478030,31,34
478040,33,35,478050,38,33
478060,29,34,478070,31,27
478080,36,37,478090,36,35
478100,31,27,478110,35,32
478120,36,35,478130,29,40
478140,22,32,478150,32,31
478160,33,31,478170,30,34
478180,34,34,478190,34,33
478200,34,32,478210,34,29
478220,31,33,478230,34,38
478240,34,31,478250,32,40
478260,39,37,478270,38,33
478280,33,33,478290,33,36
478300,40,34,478310,26,36
478320,39,31,478330,46,37
478340,28,34,478350,31,37
478360,36,41,478370,25,34
478380,34,33,478390,32,26
478400,37,35,478410,30,30
478420,36,38,478430,46,46
478440,39,33,478450,37,41
478460,40,40,478470,35,40
478480,43,45,478490,34,38
478500,31,31,478510,32,35
478520,27,30,478530,45,43
478540,34,37,478550,42,32
478560,37,32,478570,37,33
478580,41,28,478590,36,40
478600,37,42,478610,39,37
478620,35,38,478630,32,33
478640,37,32,478650,32,44
478660,38,32,478670,38,39
478680,35,35,478690,38,37
478700,41,32,478710,37,33
478720,33,35,478730,46,34
478740,37,38,478750,35,33
478760,31,36,478770,40,35
478780,31,29,478790,35,32
478800,38,42,478810,38,39
478820,37,42,478830,33,36
478840,41,35,478850,30,42
478860,34,24,478870,26,35
478880,43,34,478890,37,33
478900,34,31,478910,39,36
478920,39,39,478930,37,30
478940,31,41,478950,31,40
478960,43,30,478970,35,36
478980,38,32,478990,35,45
479000,34,37,479010,40,34
479020,31,37,479030,40,32
479040,28,44,479050,32,30
479060,33,37,479070,39,32
479080,36,32,479090,42,29
479100,35,27,479110,35,40
479120,32,33,479130,31,39
479140,38,31,479150,42,34
479160,34,35,479170,41,31
479180,34,41,479190,36,39
479200,33,38,479210,28,36
479220,33,33,479230,41,36
479240,43,35,479250,36,41
479260,29,41,479270,30,39
479280,30,34,479290,33,33
479300,28,35,479310,40,34
479320,38,38,479330,38,39
479340,37,41,479350,34,38
479360,33,35,479370,34,40
479380,39,40,479390,29,44
479400,35,28,479410,41,34
479420,37,32,479430,41,26
479440,28,25,479450,30,34
479460,38,35,479470,29,42
479480,35,27,479490,29,34
479500,33,34,479510,32,31
479520,44,43,479530,36,35
479540,29,31,479550,37,36
479560,39,41,479570,38,37
479580,39,42,479590,29,40
479600,37,37,479610,39,34
479620,37,38,479630,38,36
479640,30,32,479650,35,28
479660,46,35,479670,31,28
479680,36,38,479690,33,41
479700,38,39,479710,39,33
479720,34,31,479730,38,30
479740,38,36,479750,33,32
479760,34,32,479770,35,39
479780,33,35,479790,32,37
479800,33,26,479810,35,28
479820,40,39,479830,35,39
479840,40,34,479850,30,39
479860,37,30,479870,30,31
479880,34,41,479890,40,38
479900,26,30,479910,39,44
479920,39,35,479930,26,40
479940,30,44,479950,36,37
479960,39,32,479970,39,33
479980,32,43,479990,37,37
480000,25,31,480010,34,38
480020,39,35,480030,42,45
480040,32,39,480050,28,30
480060,34,42,480070,37,40
480080,38,41,480090,33,33
480100,38,36,480110,35,44
480120,38,36,480130,42,35
480140,37,33,480150,37,38
480160,33,32,480170,31,29
480180,28,36,480190,45,37
480200,40,37,480210,32,42
480220,32,44,480230,35,41
480240,31,30,480250,35,39
480260,37,42,480270,36,40
480280,30,34,480290,30,36
