61010,-17
61020,-5
61030,-17
61040,-12
61050,-18
61060,-11
61070,-22
61080,-6
61090,-33
61100,-21
61110,-22
61120,-17
61130,-26
61140,-15
61150,-20
61160,-20
61170,-13
61180,-16
61190,-19
61200,-14
61210,-35
61220,-7
61230,-9
61240,-15
61250,-22
61260,-11
61270,-32
61280,-16
61290,-16
61300,-27
61310,-29
61320,-23
61330,-27
61340,-26
61350,-27
61360,-14
61370,-20
61380,-21
61390,-29
61400,-20
61410,-20
61420,-27
61430,-21
61440,-20
61450,-27
61460,-21
61470,-22
61480,-16
61490,-12
61500,-16
61510,-16
61520,-18
61530,-9
61540,-20
61550,-18
61560,-19
61570,-22
61580,-28
61590,-23
61600,-13
61610,-18
61620,-21
61630,-16
61640,-21
61650,-10
61660,-16
61670,-21
61680,-22
61690,-20
61700,-15
61710,-21
61720,-26
61730,-27
61740,-28
61750,-21
61760,-24
61770,-20
61780,-25
61790,-23
61800,-28
61810,-18
61820,-16
61830,-30
61840,-25
61850,-26
61860,-17
61870,-19
61880,-25
61890,-19
61900,-12
61910,-19
61920,-13
61930,-32
61940,-16
61950,-18
61960,-18
61970,-19
61980,-16
61990,-24
62000,-7
62010,-20
62020,-35
62030,-24
62040,-16
62050,-30
62060,-14
62070,-12
62080,-19
62090,-21
62100,-21
62110,-15
62120,-25
62130,-15
62140,-23
62150,-8
62160,-16
62170,-30
62180,-8
62190,-7
62200,-17
62210,-9
62220,-20
62230,-17
62240,-10
62250,-13
62260,-15
62270,-17
62280,-13
62290,-24
62300,-12
62310,-17
62320,-14
62330,-19
62340,-19
62350,-10
62360,-18
62370,-25
62380,-11
62390,-11
62400,-23
62410,-13
62420,-24
62430,-29
62440,-24
62450,-20
62460,-16
62470,-26
62480,-24
62490,-22
62500,-28
62510,-23
62520,-12
62530,-15
62540,-23
62550,-27
62560,-27
62570,-16
62580,-19
62590,-12
62600,-26
62610,-23
62620,-34
62630,-22
62640,-24
62650,-12
62660,-23
62670,-18
62680,-15
62690,-24
62700,-18
62710,-24
62720,-19
62730,-13
62740,-20
62750,-26
62760,-18
62770,-13
62780,-27
62790,-16
62800,-23
62810,-13
62820,-15
62830,-23
62840,-20
62850,-33
62860,-25
62870,-18
62880,-23
62890,-20
62900,-32
62910,-8
62920,-24
62930,-22
62940,-17
62950,-9
62960,-15
62970,-14
62980,-23
62990,-19
63000,-24
63010,-16
63020,-14
63030,-14
63040,-17
63050,-24
63060,-24
63070,-16
63080,-22
63090,-30
63100,-17
63110,-27
63120,-22
63130,-21
63140,-23
63150,-20
63160,-23
63170,-16
63180,-19
63190,-23
63200,-13
63210,-23
63220,-12
63230,-24
63240,-24
63250,-17
63260,-14
63270,-24
63280,-25
63290,-16
63300,-26
63310,-14
63320,-25
63330,-24
63340,-6
63350,-17
63360,-12
63370,-27
63380,-19
63390,-30
63400,-19
63410,-19
63420,-22
63430,-13
63440,-29
63450,-16
63460,-24
63470,-16
63480,-15
63490,-16
63500,-17
63510,-21
63520,-29
63530,-19
63540,-19
63550,-20
63560,-21
63570,-22
63580,-23
63590,-13
63600,-25
63610,-12
63620,-18
63630,-20
63640,-22
63650,-22
63660,-9
63670,-26
63680,-13
63690,-18
63700,-25
63710,-17
63720,-28
63730,-31
63740,-27
63750,-13
63760,-17
63770,-19
63780,-29
63790,-11
63800,-18
63810,-12
63820,-21
63830,-24
63840,-29
63850,-17
63860,-14
63870,-27
63880,-23
63890,-30
63900,-30
63910,-12
63920,-18
63930,-10
63940,-27
63950,-22
63960,-19
63970,-18
63980,-5
63990,-26
64000,-12
64010,-23
64020,-29
64030,-18
64040,-22
64050,-18
64060,-15
64070,-26
64080,-10
64090,-24
64100,-27
64110,-17
64120,-9
64130,-16
64140,-20
64150,-20
64160,-24
64170,-14
64180,-11
64190,-12
64200,-24
64210,-12
64220,-10
64230,-22
64240,-19
64250,-20
64260,-26
64270,-30
64280,-11
64290,-26
64300,-14
64310,-14
