LED1 Timestamp (ms),LED1_PD1,LED1_PD2,LED2 Timestamp (ms),LED2_PD1,LED2_PD2
0,12845,3652,136,13075,4382
272,12889,4488,408,13099,4688
544,12909,4706,680,13078,4930
816,12926,4889,952,13080,4821
1088,12895,4706,1224,13106,4721
1360,12889,4698,1496,13078,4863
1632,12917,4910,1768,13091,4876
1904,12907,4742,2040,13101,4696
2176,12917,4702,2312,13102,4788
2448,12919,4927,2584,13095,4924
2720,12917,4782,2856,13085,4754
2992,12883,4679,3128,13097,4777
3264,12924,4875,3400,13091,4967
3536,12917,4810,3672,13100,4792
3808,12913,4669,3944,13097,4768
4080,12913,4783,4216,13095,4994
4352,12914,4859,4488,13094,4821
4624,12920,4681,4760,13094,4757
4896,12919,4751,5032,13085,4953
5168,12895,4914,5304,12967,4813
5440,12882,4732,5576,13075,4724
5712,12895,4711,5848,13098,4886
5984,12905,4933,6120,13116,4901
6256,12910,4761,6392,13098,4724
6528,12906,4717,6664,13095,4804
6800,12917,4954,6936,13101,4950
7072,12911,4798,7208,13098,4755
7344,12871,4655,7480,13098,4791
7616,12914,4890,7752,13102,4996
7888,12911,4836,8024,13115,4817
8160,12914,4686,8296,13110,4785
8432,12924,4807,8568,13106,5014
8704,12917,4886,8840,13102,4841
8976,12920,4685,9112,13106,4772
9248,12915,4760,9384,13105,4985
9520,12916,4938,9656,13103,4870
9792,12919,4757,9928,13097,4746
10064,12923,4740,10200,13112,4898
10336,12911,4971,10472,13104,4906
10608,12920,4782,10744,13089,4734
10880,12919,4731,11016,13105,4819
11152,12915,4955,11288,13097,4962
11424,12920,4809,11560,13091,4774
11696,12912,4712,11832,13084,4797
11968,12907,4886,12104,13071,5003
12240,12870,4839,12376,13062,4814
12512,12866,4685,12648,13060,4780
12784,12900,4781,12920,13102,5013
13056,12910,4885,13192,13089,4846
13328,12918,4699,13464,13105,4785
13600,12908,4771,13736,13098,4984
13872,12926,4956,14008,13100,4894
14144,12928,4761,14280,13105,4767
14416,12909,4750,14552,13107,4905
14688,12906,4978,14824,13098,4929
14960,12915,4805,15096,13104,4768
15232,12908,4744,15368,13107,4840
15504,12916,4957,15640,13100,4986
15776,12916,4824,15912,13103,4806
16048,12912,4723,16184,13098,4813
16320,12912,4890,16456,13091,5022
16592,12905,4869,16728,13097,4848
16864,12913,4713,17000,13101,4804
17136,12917,4813,17272,13111,5042
17408,12924,4927,17544,13108,4882
17680,12909,4738,17816,13099,4787
17952,12908,4781,18088,13104,4986
18224,12919,4974,18360,13110,4901
18496,12918,4777,18632,13097,4761
18768,12924,4770,18904,13097,4902
19040,12915,4997,19176,13082,4960
19312,12880,4816,19448,13067,4773
19584,12881,4757,19720,13082,4834
19856,12890,4945,19992,13110,5002
20128,12922,4838,20264,13099,4823
20400,12919,4722,20536,13094,4819
20672,12913,4881,20808,13108,5056
20944,12920,4892,21080,13096,4869
21216,12924,4729,21352,13107,4820
21488,12921,4801,21624,13102,5035
21760,12916,4947,21896,13113,4892
22032,12913,4766,22168,13102,4796
22304,12915,4783,22440,13104,4972
22576,12915,4993,22712,13108,4944
22848,12909,4810,22984,13103,4783
23120,12914,4777,23256,13104,4878
23392,12912,5006,23528,13093,4985
23664,12913,4837,23800,13103,4807
23936,12924,4755,24072,13108,4847
24208,12910,4949,24344,13108,5030
24480,12926,4873,24616,13090,4851
24752,12914,4729,24888,13104,4833
25024,12932,4855,25160,13105,5064
25296,12927,4921,25432,13106,4885
25568,12911,4748,25704,13098,4810
25840,12927,4810,25976,13094,5015
26112,12923,4965,26248,13074,4905
26384,12873,4788,26520,13075,4791
26656,12864,4778,26792,13080,4943
26928,12903,4984,27064,13107,4941
27200,12918,4812,27336,13116,4770
27472,12919,4765,27608,13100,4862
27744,12924,4990,27880,13113,4997
28016,12931,4840,28152,13111,4816
28288,12899,4747,28424,13089,4825
28560,12897,4912,28696,13105,5033
28832,12895,4893,28968,13082,4968
29104,12908,4707,29240,13112,4833
29376,12883,4836,29512,13097,5054
29648,12882,4908,29784,13100,4880
29920,12878,4758,30056,13108,4856
30192,12897,4830,30328,13103,5032
30464,12887,4993,30600,13102,4931
30736,12894,4797,30872,13105,4805
31008,12895,4774,31144,13096,4915
31280,12893,5014,31416,13096,4970
31552,12883,4814,31688,13097,4791
31824,12896,4757,31960,13090,4854
32096,12891,4984,32232,13091,5023
32368,12892,4848,32504,13088,4840
32640,12885,4741,32776,13089,4841
32912,12893,4893,33048,13092,5049
33184,12899,4910,33320,13076,4884
33456,12862,4737,33592,13067,4832
33728,12866,4819,33864,13080,5040
34000,12885,4937,34136,13094,4897
34272,12893,4764,34408,13105,4816
34544,12897,4791,34680,13110,4993
34816,12887,5004,34952,13107,4946
35088,12890,4814,35224,13106,4796
35360,12892,4781,35496,13112,4906
35632,12892,5027,35768,13100,5016
35904,12874,4846,36040,13110,4823
36176,12891,4767,36312,13094,4865
36448,12877,4951,36584,13104,5049
36720,12889,4880,36856,13107,4872
36992,12897,4747,37128,13093,4844
37264,12897,4870,37400,13107,5079
37536,12897,4935,37672,13105,4901
37808,12898,4762,37944,13117,4836
38080,12908,4811,38216,13102,5040
38352,12901,4988,38488,13100,4927
38624,12899,4803,38760,13103,4807
38896,12902,4795,39032,13101,4954
39168,12908,5017,39304,13104,4972
39440,12906,4838,39576,13099,4802
39712,12901,4789,39848,13092,4879
39984,12899,4994,40120,13099,5028
40256,12887,4867,40392,13074,4854
40528,12852,4767,40664,13058,4840
40800,12853,4906,40936,13087,5058
41072,12891,4874,41208,13116,4877
41344,12904,4741,41480,13120,4850
41616,12908,4822,41752,13105,5068
41888,12895,4970,42024,13115,4925
42160,12885,4783,42296,13099,4837
42432,12914,4824,42568,13107,4990
42704,12898,5003,42840,13095,4953
42976,12904,4827,43112,13104,4811
43248,12908,4804,43384,13105,4910
43520,12900,5030,43656,13112,5017
43792,12876,4838,43928,13105,4822
44064,12875,4773,44200,13089,4872
44336,12773,4911,44472,13094,5036
44608,12885,4883,44744,13093,4899
44880,12842,4757,45016,13096,4866
45152,12899,4886,45288,13102,5078
45424,12900,4942,45560,13103,4896
45696,12920,4755,45832,13114,4798
45968,12886,4826,46104,13096,5009
46240,12887,4947,46376,13097,4932
46512,12878,4812,46648,13105,4817
46784,12897,4801,46920,13092,4958
47056,12887,5001,47192,13088,4970
47328,12886,4838,47464,13071,4806
