LED1 Timestamp (ms),LED1_PD1,LED1_PD2,LED2 Timestamp (ms),LED2_PD1,LED2_PD2
140000,13081,13081,140010,13086,13081
140020,13077,13074,140030,13091,13072
140040,13077,13072,140050,13081,13078
140060,13075,13071,140070,13087,13062
140080,13087,13080,140090,13072,13071
140100,13072,13065,140110,13079,13075
140120,13086,13061,140130,13086,13071
140140,13091,13082,140150,13079,13078
140160,13086,13066,140170,13080,13075
140180,13089,13078,140190,13076,13068
140200,13076,13080,140210,13078,13088
140220,13078,13071,140230,13082,13077
140240,13082,13079,140250,13076,13071
140260,13086,13075,140270,13084,13073
140280,13071,13076,140290,13090,13090
140300,13089,13083,140310,13073,13078
140320,13091,13076,140330,13082,13083
140340,13087,13089,140350,13166,13156
140360,13156,13156,140370,13164,13149
140380,13153,13148,140390,13160,13153
140400,13150,13151,140410,13155,13143
140420,13156,13153,140430,13155,13164
140440,13172,13156,140450,13159,13157
140460,13162,13152,140470,13160,13150
140480,13161,13165,140490,13156,13158
140500,13160,13154,140510,13163,13149
140520,13164,13161,140530,13167,13169
140540,13164,13148,140550,13170,13157
140560,13157,13153,140570,13153,13150
140580,13146,13142,140590,13161,13148
140600,13152,13156,140610,13166,13151
140620,13163,13154,140630,13159,13151
140640,13154,13151,140650,13143,13142
140660,13156,13140,140670,13154,13131
140680,13156,13127,140690,13145,13128
140700,13146,13124,140710,13157,13109
140720,13150,13100,140730,13171,13115
140740,13157,13116,140750,13170,13122
140760,13151,13128,140770,13150,13108
140780,13127,13122,140790,13137,13136
140800,13128,13115,140810,13126,13138
140820,13117,13138,140830,13123,13145
140840,13118,13144,140850,13128,13150
140860,13113,13158,140870,13133,13150
140880,13135,13146,140890,13141,13150
140900,13143,13145,140910,13141,13145
140920,13148,13141,140930,13156,13154
140940,13145,13160,140950,13106,13079
140960,13162,13157,140970,13153,13154
140980,13152,13168,140990,13145,13141
141000,13152,13152,141010,13163,13150
141020,13158,13167,141030,13151,13156
141040,13148,13150,141050,13152,13161
141060,13157,13149,141070,13163,13151
141080,13159,13160,141090,13160,13167
141100,13153,13155,141110,13160,13161
141120,13163,13149,141130,13158,13148
141140,13162,13148,141150,13166,13158
141160,13167,13156,141170,13157,13157
141180,13157,13157,141190,13169,13157
141200,13169,13168,141210,13176,13162
141220,13163,13157,141230,13165,13151
141240,13161,13151,141250,13115,13074
141260,13145,13143,141270,13156,13152
141280,13158,13153,141290,13160,13148
141300,13149,13151,141310,13149,13149
141320,13149,13145,141330,13159,13157
141340,13165,13158,141350,13165,13164
141360,13166,13149,141370,13164,13159
141380,13168,13155,141390,13164,13161
141400,13169,13169,141410,13162,13152
141420,13165,13155,141430,13154,13159
141440,13157,13161,141450,13158,13157
141460,13155,13155,141470,13163,13170
141480,13157,13163,141490,13170,13159
141500,13164,13172,141510,13160,13157
141520,13164,13158,141530,13155,13160
141540,13165,13160,141550,13090,13089
141560,13150,13149,141570,13161,13149
141580,13164,13151,141590,13151,13156
141600,13154,13154,141610,13161,13150
141620,13144,13154,141630,13156,13156
141640,13159,13163,141650,13172,13166
141660,13163,13164,141670,13164,13164
141680,13164,13165,141690,13181,13169
141700,13168,13154,141710,13150,13161
141720,13162,13163,141730,13172,13162
141740,13168,13166,141750,13168,13151
141760,13170,13167,141770,13155,13160
141780,13162,13152,141790,13152,13157
141800,13166,13151,141810,13160,13154
141820,13162,13153,141830,13165,13155
141840,13162,13130,141850,13157,13142
