313260,32
313270,24
313280,38
313290,31
313300,26
313310,27
313320,28
313330,40
313340,29
313350,30
313360,26
313370,30
313380,31
313390,25
313400,30
313410,33
313420,33
313430,31
313440,33
313450,35
313460,30
313470,33
313480,40
313490,32
313500,33
313510,38
313520,24
313530,35
313540,27
313550,35
313560,29
313570,37
313580,25
313590,35
313600,31
313610,31
313620,27
313630,29
313640,28
313650,27
313660,35
313670,36
313680,28
313690,35
313700,30
313710,35
313720,31
313730,26
313740,27
313750,26
313760,20
313770,36
313780,31
313790,30
313800,35
313810,38
313820,28
313830,33
313840,35
313850,25
313860,23
313870,30
313880,32
313890,26
313900,37
313910,35
313920,32
313930,33
313940,33
313950,28
313960,31
313970,27
313980,30
313990,29
314000,30
314010,32
314020,29
314030,32
314040,36
314050,22
314060,29
314070,38
314080,28
314090,27
314100,36
314110,33
314120,26
314130,33
314140,33
314150,33
314160,30
314170,31
314180,31
314190,35
314200,33
314210,28
314220,29
314230,30
314240,26
314250,33
314260,29
314270,34
314280,23
314290,25
314300,32
314310,37
314320,35
314330,39
314340,32
314350,31
314360,31
314370,30
314380,34
314390,34
314400,34
314410,29
314420,36
314430,30
314440,34
314450,35
314460,29
314470,37
314480,29
314490,30
314500,30
314510,32
314520,32
314530,36
314540,40
314550,36
314560,24
314570,22
314580,26
314590,37
314600,35
314610,35
314620,33
314630,39
314640,32
314650,38
314660,32
314670,28
314680,35
314690,30
314700,39
314710,34
314720,36
314730,34
314740,39
314750,44
314760,39
314770,37
314780,32
314790,31
314800,39
314810,30
314820,31
314830,28
314840,30
314850,27
314860,32
314870,34
314880,36
314890,39
314900,32
314910,37
314920,42
314930,32
314940,27
314950,42
314960,28
314970,41
314980,33
314990,41
315000,28
315010,34
315020,32
315030,34
315040,29
315050,36
315060,35
315070,39
315080,33
315090,35
315100,37
315110,31
315120,30
315130,32
315140,42
315150,34
315160,42
315170,34
315180,33
315190,36
315200,36
315210,33
315220,36
315230,43
315240,34
315250,33
315260,37
315270,39
315280,37
315290,35
315300,28
315310,38
315320,41
315330,31
315340,34
315350,34
315360,32
315370,39
315380,30
315390,27
315400,36
315410,31
315420,33
315430,31
315440,41
315450,30
315460,31
315470,34
315480,32
315490,32
315500,28
315510,29
315520,33
315530,35
315540,35
315550,34
315560,30
315570,36
315580,33
315590,31
315600,29
315610,31
315620,30
315630,37
315640,24
315650,41
315660,34
315670,34
315680,31
315690,43
315700,39
315710,27
315720,27
315730,24
315740,36
315750,33
315760,45
315770,27
315780,40
315790,25
315800,32
315810,27
315820,38
315830,34
315840,39
315850,38
315860,31
315870,31
315880,34
315890,30
315900,34
315910,35
315920,34
315930,29
315940,38
315950,29
315960,36
315970,35
315980,33
315990,38
316000,29
316010,31
316020,30
316030,40
316040,34
316050,34
316060,27
316070,29
316080,38
316090,33
316100,36
316110,27
316120,41
316130,32
316140,35
316150,39
316160,41
316170,33
316180,45
316190,32
316200,33
316210,38
316220,37
316230,40
316240,38
316250,43
316260,36
316270,31
316280,34
316290,33
316300,29
316310,35
316320,28
316330,31
316340,27
316350,29
316360,30
316370,37
316380,35
316390,44
316400,38
316410,33
316420,32
316430,28
316440,31
316450,30
316460,28
316470,36
316480,32
316490,34
316500,38
316510,36
316520,32
316530,37
316540,32
316550,36
316560,37
316570,28
316580,37
316590,28
316600,35
316610,31
316620,36
316630,32
316640,31
316650,40
316660,25
316670,42
316680,34
316690,35
316700,28
316710,37
316720,28
316730,23
316740,43
316750,37
316760,30
316770,25
316780,24
316790,33
316800,29
316810,38
316820,28
316830,28
316840,34
316850,31
316860,34
316870,34
316880,28
316890,33
316900,28
