LED1 Timestamp (ms),LED1_PD1,LED1_PD2,LED2 Timestamp (ms),LED2_PD1,LED2_PD2
184000,37,39,184010,31,34
184020,40,35,184030,33,29
184040,35,34,184050,35,35
184060,35,33,184070,26,30
184080,38,35,184090,33,29
184100,30,37,184110,33,37
184120,40,33,184130,32,28
184140,31,31,184150,42,45
184160,41,41,184170,34,37
184180,37,40,184190,34,36
184200,39,26,184210,29,36
184220,31,29,184230,28,29
184240,32,29,184250,35,39
184260,28,36,184270,26,26
184280,37,42,184290,31,35
184300,32,36,184310,36,32
184320,23,39,184330,33,35
184340,34,37,184350,43,30
184360,39,28,184370,38,31
184380,32,38,184390,33,30
184400,43,31,184410,41,37
184420,31,32,184430,36,32
184440,34,31,184450,32,32
184460,28,29,184470,37,39
184480,33,41,184490,35,41
184500,35,35,184510,30,34
184520,31,35,184530,35,43
184540,36,27,184550,39,31
184560,41,32,184570,34,35
184580,31,35,184590,37,33
184600,37,30,184610,37,35
184620,37,36,184630,42,36
184640,29,39,184650,38,26
184660,29,33,184670,32,33
184680,31,26,184690,31,31
184700,43,40,184710,36,36
184720,31,36,184730,40,32
184740,31,27,184750,28,32
184760,37,38,184770,42,36
184780,24,41,184790,29,23
184800,31,34,184810,31,32
184820,28,28,184830,33,31
184840,34,38,184850,26,39
184860,39,33,184870,34,39
184880,34,26,184890,32,41
184900,32,35,184910,31,37
184920,28,38,184930,30,31
184940,36,37,184950,24,37
184960,40,28,184970,33,37
184980,37,38,184990,41,38
185000,38,36,185010,42,35
185020,33,30,185030,26,31
185040,36,39,185050,31,32
185060,31,22,185070,32,38
185080,27,38,185090,43,42
185100,31,36,185110,29,29
185120,30,25,185130,40,37
185140,33,30,185150,31,32
185160,39,31,185170,36,27
185180,31,38,185190,41,37
185200,36,39,185210,25,41
185220,33,38,185230,31,38
185240,35,41,185250,26,30
185260,43,37,185270,33,36
185280,28,34,185290,31,29
185300,31,36,185310,33,32
185320,34,31,185330,29,40
185340,37,37,185350,32,26
185360,31,34,185370,31,29
185380,28,40,185390,39,29
185400,31,40,185410,32,32
185420,29,30,185430,35,31
185440,35,34,185450,35,28
185460,38,42,185470,38,37
185480,34,46,185490,36,34
185500,25,32,185510,34,38
185520,36,36,185530,38,33
185540,38,31,185550,33,32
185560,25,33,185570,32,32
185580,28,33,185590,29,30
185600,41,34,185610,30,35
185620,30,32,185630,32,38
185640,34,29,185650,35,37
185660,45,35,185670,29,28
185680,38,30,185690,32,33
185700,37,34,185710,37,33
185720,25,36,185730,31,30
185740,28,33,185750,33,32
185760,37,32,185770,35,35
185780,30,34,185790,41,27
185800,30,33,185810,33,41
185820,33,28,185830,39,27
185840,27,28,185850,43,40
185860,35,31,185870,37,32
185880,25,28,185890,33,31
185900,32,32,185910,33,30
185920,33,30,185930,33,34
185940,32,35,185950,36,37
185960,34,36,185970,35,22
185980,33,31,185990,36,30
186000,40,37,186010,30,34
186020,38,41,186030,37,40
186040,31,31,186050,30,31
186060,31,37,186070,38,36
186080,37,33,186090,34,25
186100,35,38,186110,30,28
186120,38,39,186130,37,37
186140,31,29,186150,36,30
186160,30,32,186170,42,37
186180,32,42,186190,31,42
186200,35,29,186210,32,32
186220,38,31,186230,34,34
186240,34,29,186250,37,31
186260,37,33,186270,34,35
