LED1 Timestamp (ms),LED1_PD1,LED1_PD2,LED2 Timestamp (ms),LED2_PD1,LED2_PD2
15500,9184,4878,15510,9245,4945
15520,9235,4874,15530,9223,5015
15540,9146,4943,15550,9162,4984
15560,9143,4737,15570,9142,5004
15580,9104,4925,15590,9093,4958
15600,9062,4900,15610,9118,4865
15620,9114,4893,15630,9098,4797
15640,9077,4834,15650,9104,5003
15660,9148,4874,15670,9163,4962
15680,9130,4693,15690,9144,4833
15700,9117,4792,15710,9218,5007
15720,9217,4832,15730,9227,4916
15740,9220,4878,15750,9255,4854
15760,9280,4824,15770,9245,4974
15780,9167,4926,15790,9181,5000
15800,9164,4925,15810,9226,4907
15820,9175,4927,15830,9180,4786
15840,9142,4815,15850,9142,5004
15860,9184,4949,15870,9280,4753
15880,9236,4919,15890,9215,4824
15900,9183,4777,15910,9222,4954
15920,9213,4852,15930,9220,4961
15940,9193,4719,15950,9208,4951
15960,9230,4930,15970,9235,5001
15980,9196,4939,15990,9177,4867
16000,9159,4892,16010,9183,4855
16020,9116,4930,16030,9110,4950
16040,9082,4859,16050,9130,4935
16060,9169,4903,16070,9219,5011
16080,9222,4811,16090,9267,4993
16100,9258,4759,16110,9328,4957
16120,9299,4695,16130,9297,4896
16140,9257,4922,16150,9296,4763
16160,9305,4649,16170,9318,4796
16180,9274,4928,16190,9290,4993
16200,9272,4878,16210,9332,4726
16220,9277,4930,16230,9295,4988
16240,9257,4895,16250,9293,4992
16260,9288,4780,16270,9307,4997
16280,9250,4899,16290,9262,4995
16300,9268,4808,16310,9309,4814
16320,9253,4931,16330,9263,4923
16340,9235,4884,16350,9256,5015
16360,9267,4921,16370,9292,4807
16380,9236,4864,16390,9227,4828
16400,9197,4903,16410,9264,4906
16420,9222,4692,16430,9226,4968
16440,9199,4907,16450,9230,4948
16460,9244,4858,16470,9271,4950
16480,9215,4902,16490,9229,4780
16500,9208,4918,16510,9266,4912
16520,9216,4929,16530,9219,4968
16540,9172,4813,16550,9216,4834
16560,9213,4924,16570,9222,4965
16580,9179,4771,16590,9174,4956
16600,9177,4770,16610,9207,4999
16620,9167,4833,16630,9163,4767
16640,9137,4913,16650,9165,4913
16660,9168,4797,16670,9181,4868
16680,9131,4698,16690,9156,4944
16700,9126,4927,16710,9192,4952
16720,9158,4832,16730,9158,4877
16740,9126,4789,16750,9152,4960
16760,9154,4829,16770,9171,4706
16780,9118,4865,16790,9122,4787
16800,9113,4755,16810,9153,4831
16820,9124,4743,16830,9112,4655
16840,9082,4803,16850,9109,4616
16860,9110,4578,16870,9115,4871
16880,9079,4857,16890,9079,4860
16900,9060,4648,16910,9117,4846
16920,9073,4866,16930,9062,4815
16940,9036,4768,16950,9063,4921
16960,9102,4744,16970,9075,4894
16980,9051,4881,16990,9052,4706
17000,9063,4720,17010,9086,4943
17020,9084,4650,17030,9065,4864
17040,9074,4880,17050,9052,4899
17060,9094,4852,17070,9042,4637
17080,9033,4640,17090,9004,4895
17100,9009,4660,17110,8994,4918
17120,8989,4801,17130,8906,4863
17140,8903,4689,17150,8840,4841
17160,8892,4858,17170,8846,4849
17180,8892,4770,17190,8842,4911
17200,8881,4622,17210,8871,4841
17220,8897,4816,17230,8840,4690
17240,8889,4738,17250,8858,4783
17260,8914,4800,17270,8878,4767
17280,8898,4689,17290,8870,4762
17300,8908,4850,17310,8884,4893
17320,8928,4829,17330,8854,4704
17340,8913,4703,17350,8855,4905
17360,8940,4598,17370,8855,4939
17380,8942,4857,17390,8840,4926
17400,8917,4715,17410,8833,4846
17420,8936,4853,17430,8779,4826
17440,8902,4678,17450,8728,4790
17460,8904,4811,17470,8717,4663
17480,8870,4752,17490,8678,4729
17500,8862,4806,17510,8679,4808
17520,8864,4810,17530,8645,4798
17540,8865,4868,17550,8642,4837
17560,8884,4578,17570,8648,4885
17580,8878,4747,17590,8646,4901
17600,8876,4827,17610,8665,4833
17620,8882,4780,17630,8629,4909
17640,8865,4614,17650,8590,4897
17660,8882,4846,17670,8585,4720
17680,8869,4889,17690,8582,4718
17700,8860,4852,17710,8579,4735
17720,8867,4874,17730,8556,4931
17740,8864,4710,17750,8525,4829
17760,8864,4592,17770,8518,4914
17780,8842,4814,17790,8485,4783
17800,8827,4675,17810,8475,4928
17820,8826,4674,17830,8425,4657
17840,8783,4812,17850,8389,4688
17860,8757,4861,17870,8376,4866
17880,8728,4779,17890,8360,4741
17900,8690,4875,17910,8340,4688
17920,8649,4832,17930,8326,4911
17940,8626,4652,17950,8287,4723
17960,8639,4801,17970,8292,4613
17980,8663,4809,17990,8284,4927
18000,8692,4676,18010,8284,4891
18020,8802,4702,18030,8269,4818
18040,8901,4653,18050,8263,4844
18060,8990,4787,18070,8287,4787
18080,9036,4752,18090,8288,4500
18100,9048,4574,18110,8286,4793
18120,9096,4748,18130,8281,4776
18140,9131,4682,18150,8264,4671
18160,9148,4718,18170,8296,4822
18180,9155,4831,18190,8300,4701
18200,9162,4638,18210,8285,4716
18220,9206,4859,18230,8281,4953
18240,9199,4703,18250,8274,4842
18260,9212,4858,18270,8285,4942
18280,9219,4896,18290,8290,4916
18300,9234,4818,18310,8294,4707
18320,9240,4867,18330,8281,4789
18340,9236,4623,18350,8285,4847
18360,9249,4593,18370,8308,4936
18380,9240,4858,18390,8278,4923
18400,9244,4850,18410,8289,4949
18420,9256,4869,18430,8287,4957
18440,9258,4856,18450,8282,4792
18460,9258,4750,18470,8277,4958
18480,9263,4821,18490,8300,4907
18500,9266,4904,18510,8287,4680
18520,9280,4861,18530,8297,4801
18540,9282,4740,18550,8290,4956
18560,9262,4785,18570,8298,4976
18580,9270,4866,18590,8296,4930
18600,9283,4845,18610,8299,4982
18620,9286,4874,18630,8300,4851
18640,9294,4798,18650,8300,4851
18660,9314,4840,18670,8292,4910
18680,9301,4643,18690,8304,4986
18700,9311,4824,18710,8297,4855
18720,9317,4901,18730,8295,4946
18740,9326,4885,18750,8291,4956
18760,9337,4881,18770,8311,4961
18780,9340,4875,18790,8300,4964
18800,9341,4799,18810,8303,4933
18820,9349,4904,18830,8296,4970
18840,9343,4847,18850,8294,4955
18860,9343,4889,18870,8301,4935
18880,9318,4880,18890,8299,4869
18900,9327,4896,18910,8298,4701
18920,9311,4853,18930,8302,4949
18940,9313,4829,18950,8296,4792
18960,9306,4708,18970,8300,4638
18980,9306,4531,18990,8297,4835
19000,9306,4833,19010,8291,4809
19020,9313,4683,19030,8296,4925
19040,9305,4535,19050,8288,4734
19060,9308,4838,19070,8305,4638
19080,9303,4740,19090,8294,4919
19100,9296,4863,19110,8288,4830
19120,9294,4845,19130,8292,4867
19140,9293,4746,19150,8305,4806
19160,9289,4552,19170,8307,4905
19180,9292,4862,19190,8298,4939
19200,9278,4838,19210,8287,4745
19220,9289,4748,19230,8295,4737
19240,9279,4620,19250,8291,4824
19260,9272,4869,19270,8293,4830
19280,9281,4703,19290,8307,4866
19300,9282,4645,19310,8288,4927
19320,9288,4576,19330,8299,4893
19340,9298,4730,19350,8297,4808
19360,9299,4831,19370,8289,4651
19380,9299,4736,19390,8300,4911
19400,9317,4645,19410,8294,4673
19420,9298,4732,19430,8297,4837
19440,9315,4711,19450,8303,4730
19460,9297,4775,19470,8294,4909
19480,9307,4562,19490,8302,4929
19500,9320,4876,19510,8301,4646
19520,9326,4793,19530,8286,4670
19540,9321,4791,19550,8297,4869
19560,9322,4653,19570,8291,4667
19580,9332,4732,19590,8308,4906
19600,9340,4770,19610,8292,4781
19620,9338,4868,19630,8283,4673
19640,9351,4865,19650,8300,4847
19660,9339,4789,19670,8292,4869
19680,9345,4770,19690,8304,4945
19700,9358,4820,19710,8298,4905
19720,9391,4899,19730,8295,4832
19740,9404,4896,19750,8299,4921
19760,9402,4791,19770,8306,4964
19780,9395,4816,19790,8298,4698
19800,9414,4746,19810,8298,4855
19820,9428,4519,19830,8297,4729
19840,9438,4789,19850,8298,4851
19860,9435,4841,19870,8302,4941
19880,9444,4478,19890,8296,4851
19900,9450,4771,19910,8299,4806
19920,9442,4584,19930,8292,4739
19940,9459,4630,19950,8305,4854
19960,9444,4737,19970,8302,4886
19980,9431,4813,19990,8294,4920
20000,9441,4866,20010,8291,4902
20020,9434,4871,20030,8299,4953
20040,9436,4883,20050,8309,4954
20060,9435,4902,20070,8298,4959
20080,9444,4898,20090,8308,4971
20100,9451,4911,20110,8295,4967
20120,9451,4902,20130,8300,4970
20140,9450,4889,20150,8314,4959
20160,9447,4901,20170,8305,4992
20180,9442,4912,20190,8303,4981
20200,9467,4905,20210,8305,4939
20220,9465,4887,20230,8297,4946
20240,9477,4865,20250,8298,4902
20260,9471,4825,20270,8300,4918
20280,9456,4834,20290,8307,4909
20300,9452,4844,20310,8298,4887
20320,9461,4831,20330,8304,4914
20340,9448,4848,20350,8305,4918
20360,9443,4847,20370,8302,4927
20380,9434,4848,20390,8305,4930
20400,9436,4847,20410,8305,4915
20420,9424,4871,20430,8304,4921
20440,9442,4842,20450,8311,4910
20460,9447,4874,20470,8305,4919
20480,9447,4843,20490,8305,4909
20500,9449,4836,20510,8300,4865
20520,9450,4846,20530,8303,4886
20540,9455,4855,20550,8304,4906
20560,9451,4863,20570,8302,4907
20580,9456,4865,20590,8308,4894
20600,9463,4866,20610,8302,4901
20620,9457,4852,20630,8305,4915
20640,9453,4841,20650,8304,4890
20660,9449,4822,20670,8313,4905
20680,9448,4839,20690,8311,4910
20700,9449,4849,20710,8303,4921
20720,9441,4851,20730,8312,4915
20740,9445,4852,20750,8311,4921
20760,9446,4843,20770,8303,4907
20780,9427,4836,20790,8309,4909
20800,9435,4837,20810,8305,4899
20820,9434,4838,20830,8291,4906
20840,9438,4838,20850,8297,4903
20860,9436,4845,20870,8306,4917
20880,9443,4846,20890,8304,4915
20900,9448,4851,20910,8301,4919
20920,9439,4853,20930,8297,4908
20940,9446,4793,20950,8306,4917
20960,9441,4836,20970,8300,4902
20980,9447,4857,20990,8313,4917
21000,9442,4860,21010,8295,4905
21020,9446,4848,21030,8299,4922
21040,9444,4861,21050,8303,4932
21060,9434,4877,21070,8295,4921
21080,9440,4866,21090,8303,4932
21100,9445,4852,21110,8304,4874
21120,9445,4861,21130,8305,4917
21140,9431,4845,21150,8304,4911
21160,9425,4848,21170,8299,4907
21180,9419,4854,21190,8305,4914
21200,9420,4855,21210,8303,4915
21220,9416,4952,21230,8299,5039
21240,9433,4960,21250,8302,5033
21260,9424,4968,21270,8300,5032
21280,9406,4958,21290,8290,5047
21300,9422,4968,21310,8304,5041
21320,9403,4980,21330,8294,5025
21340,9405,4971,21350,8299,5033
21360,9412,4981,21370,8293,5031
21380,9406,4961,21390,8295,5059
21400,9408,4965,21410,8294,4915
21420,9402,4850,21430,8294,4853
21440,9390,4836,21450,8301,4919
21460,9387,4784,21470,8301,4923
21480,9401,4837,21490,8304,4918
21500,9396,4839,21510,8294,4915
21520,9400,4848,21530,8302,4929
21540,9392,4854,21550,8306,4924
21560,9382,4858,21570,8298,4945
21580,9381,4900,21590,8302,4924
21600,9395,4873,21610,8302,4937
21620,9391,4887,21630,8289,4948
21640,9402,4893,21650,8303,4937
21660,9408,4866,21670,8297,4945
21680,9402,4869,21690,8289,4929
21700,9406,4862,21710,8301,4895
21720,9396,4877,21730,8305,4911
21740,9407,4879,21750,8298,4949
21760,9394,4721,21770,8297,5055
21780,9404,5004,21790,8292,4952
21800,9398,4884,21810,8282,4952
21820,9378,4880,21830,8293,4942
21840,9380,4862,21850,8298,4925
21860,9356,4874,21870,8278,4924
21880,9351,4865,21890,8288,4933
21900,9349,4873,21910,8286,4936
21920,9334,4863,21930,8283,4937
21940,9342,4937,21950,8296,4998
21960,9330,4858,21970,8297,4978
21980,9314,4661,21990,8283,4756
22000,9315,4703,22010,8294,4749
22020,9309,4727,22030,8290,4804
22040,9294,4721,22050,8304,4700
22060,9280,4794,22070,8298,4866
22080,9302,4785,22090,8303,4850
22100,9295,4784,22110,8283,4820
22120,9310,4734,22130,8293,4760
22140,9310,4709,22150,8302,4733
22160,9312,4672,22170,8290,4720
22180,9304,4661,22190,8295,4725
22200,9298,4650,22210,8294,4715
22220,9299,4658,22230,8296,4760
22240,9300,4717,22250,8296,4813
22260,9299,4786,22270,8296,4774
22280,9304,4694,22290,8289,4823
22300,9297,4730,22310,8284,4813
22320,9292,4706,22330,8291,4832
22340,9284,4759,22350,8303,4822
22360,9294,4752,22370,8299,4790
22380,9292,4761,22390,8291,4850
22400,9302,4768,22410,8295,4823
22420,9301,4765,22430,8300,4782
22440,9312,4722,22450,8312,4847
22460,9302,4724,22470,8299,4864
22480,9306,4767,22490,8307,4801
22500,9326,4649,22510,8294,4826
22520,9317,4803,22530,8307,4824
22540,9305,4775,22550,8305,4639
22560,9301,4807,22570,8293,4824
22580,9299,4803,22590,8294,4880
22600,9299,4608,22610,8292,4825
22620,9303,4738,22630,8295,4820
22640,9303,4781,22650,8305,4860
22660,9280,4750,22670,8300,4872
22680,9283,4806,22690,8301,4860
22700,9312,4818,22710,8300,4844
22720,9275,4833,22730,8293,4886
22740,9288,4811,22750,8298,4892
22760,9283,4808,22770,8295,4888
22780,9274,4825,22790,8296,4883
22800,9291,4818,22810,8293,4877
22820,9288,4759,22830,8280,4815
22840,9293,4737,22850,8299,4879
22860,9292,4809,22870,8300,4864
22880,9279,4722,22890,8295,4861
22900,9304,4756,22910,8290,4738
22920,9295,4734,22930,8268,4793
22940,9295,4677,22950,8289,4776
22960,9298,4708,22970,8297,4712
22980,9280,4718,22990,8292,4780
23000,9304,4712,23010,8286,4751
23020,9299,4667,23030,8286,4747
23040,9305,4665,23050,8301,4723
23060,9295,4701,23070,8293,4774
23080,9285,4642,23090,8293,4757
23100,9307,4677,23110,8289,4717
23120,9301,4717,23130,8281,4724
23140,9311,4675,23150,8312,4775
23160,9296,4674,23170,8288,4813
23180,9300,4753,23190,8294,4742
23200,9301,4767,23210,8300,4767
23220,9301,4729,23230,8278,4765
23240,9306,4748,23250,8305,4758
23260,9294,4765,23270,8302,4847
23280,9274,4765,23290,8293,4826
23300,9285,4765,23310,8283,4806
23320,9297,4666,23330,8283,4760
23340,9293,4747,23350,8308,4754
23360,9296,4666,23370,8292,4735
