LED1 Timestamp (ms),LED1_PD1,LED1_PD2,LED2 Timestamp (ms),LED2_PD1,LED2_PD2
6500,9574,6424,6510,8300,6495
6520,9577,6420,6530,8298,6478
6540,9567,6409,6550,8299,6481
6560,9579,6408,6570,8311,6463
6580,9578,6403,6590,8305,6454
6600,9579,6389,6610,8302,6451
6620,9585,6448,6630,8310,6520
6640,9572,6449,6650,8303,6516
6660,9566,6449,6670,8297,6514
6680,9568,6449,6690,8314,6508
6700,9572,6452,6710,8296,6510
6720,9565,6450,6730,8307,6519
6740,9567,6448,6750,8302,6515
6760,9564,6462,6770,8296,6518
6780,9560,6443,6790,8306,6516
6800,9566,6449,6810,8313,6520
6820,9563,6443,6830,8297,6501
6840,9569,6442,6850,8306,6516
6860,9563,6448,6870,8303,6513
6880,9567,6442,6890,8306,6515
6900,9557,6455,6910,8315,6522
6920,9570,6457,6930,8290,6509
6940,9560,6464,6950,8306,6526
6960,9564,6464,6970,8309,6532
6980,9551,6460,6990,8306,6522
7000,9547,6455,7010,8306,6520
7020,9558,6461,7030,8297,6512
7040,9563,6445,7050,8306,6505
7060,9561,6458,7070,8304,6519
7080,9567,6456,7090,8296,6512
7100,9567,6458,7110,8300,6523
7120,9573,6459,7130,8304,6510
7140,9567,6451,7150,8302,6516
7160,9553,6452,7170,8301,6515
7180,9565,6449,7190,8302,6512
7200,9555,6451,7210,8290,6512
7220,9567,6447,7230,8309,6503
7240,9572,6433,7250,8304,6496
7260,9555,6425,7270,8302,6473
7280,9558,6393,7290,8301,6475
7300,9549,6398,7310,8304,6455
7320,9557,6383,7330,8313,6449
7340,9568,6376,7350,8309,6440
7360,9557,6388,7370,8295,6437
7380,9545,6367,7390,8309,6461
7400,9537,6448,7410,8308,6502
7420,9543,6446,7430,8313,6505
7440,9549,6442,7450,8314,6510
7460,9555,6445,7470,8305,6507
7480,9561,6447,7490,8307,6507
7500,9562,6449,7510,8303,6506
7520,9544,6440,7530,8316,6496
7540,9534,6452,7550,8299,6491
7560,9537,6447,7570,8307,6507
7580,9558,6443,7590,8299,6508
7600,9551,6445,7610,8303,6518
7620,9562,6452,7630,8310,6505
7640,9561,6450,7650,8298,6514
7660,9545,6450,7670,8307,6521
7680,9551,6447,7690,8296,6515
7700,9561,6448,7710,8307,6507
7720,9562,6443,7730,8307,6505
7740,9542,6444,7750,8308,6501
7760,9546,6439,7770,8312,6506
7780,9554,6429,7790,8309,6496
7800,9551,6438,7810,8309,6495
7820,9548,6416,7830,8298,6477
7840,9559,6409,7850,8312,6467
7860,9558,6400,7870,8302,6458
7880,9550,6375,7890,8315,6455
7900,9554,6439,7910,8306,6517
7920,9549,6456,7930,8303,6511
7940,9558,6449,7950,8313,6517
7960,9557,6461,7970,8316,6512
7980,9553,6443,7990,8298,6507
8000,9552,6443,8010,8308,6518
8020,9555,6443,8030,8299,6514
8040,9549,6435,8050,8307,6508
8060,9553,6450,8070,8310,6515
8080,9543,6453,8090,8302,6509
8100,9553,6450,8110,8301,6513
8120,9545,6451,8130,8302,6517
8140,9550,6453,8150,8305,6528
8160,9558,6467,8170,8297,6525
8180,9558,6467,8190,8297,6531
8200,9555,6464,8210,8304,6522
8220,9556,6457,8230,8300,6527
8240,9550,6458,8250,8302,6523
8260,9551,6461,8270,8308,6523
8280,9562,6462,8290,8293,6531
8300,9550,6458,8310,8295,6523
8320,9554,6454,8330,8297,6518
8340,9533,6452,8350,8297,6527
8360,9540,6466,8370,8308,6532
8380,9554,6465,8390,8307,6520
8400,9552,6441,8410,8290,6503
8420,9544,6432,8430,8300,6506
8440,9533,6437,8450,8299,6500
8460,9554,6437,8470,8299,6500
8480,9547,6427,8490,8300,6498
8500,9554,6441,8510,8305,6504
8520,9557,6449,8530,8297,6500
8540,9543,6446,8550,8295,6491
8560,9530,6428,8570,8299,6449
8580,9519,6391,8590,8304,6463
8600,9516,6418,8610,8298,6469
8620,9555,6405,8630,8291,6459
8640,9560,6389,8650,8300,6453
8660,9549,6384,8670,8301,6367
8680,9558,6430,8690,8304,6509
8700,9551,6453,8710,8293,6513
8720,9552,6442,8730,8285,6515
8740,9544,6458,8750,8304,6506
8760,9547,6445,8770,8306,6512
8780,9550,6446,8790,8300,6516
8800,9545,6441,8810,8299,6515
8820,9543,6449,8830,8297,6508
8840,9552,6440,8850,8309,6509
8860,9552,6450,8870,8293,6510
8880,9553,6441,8890,8296,6508
8900,9551,6451,8910,8305,6506
8920,9554,6440,8930,8292,6507
8940,9551,6450,8950,8286,6515
8960,9559,6460,8970,8301,6532
8980,9551,6451,8990,8298,6515
9000,9529,6442,9010,8290,6506
9020,9536,6450,9030,8295,6510
9040,9536,6441,9050,8293,6509
9060,9549,6447,9070,8300,6509
9080,9541,6437,9090,8297,6507
9100,9549,6439,9110,8286,6490
9120,9549,6430,9130,8287,6494
9140,9545,6428,9150,8301,6483
9160,9532,6414,9170,8301,6480
9180,9544,6408,9190,8304,6476
9200,9556,6399,9210,8294,6456
9220,9546,6305,9230,8295,6483
9240,9547,6451,9250,8293,6525
9260,9540,6453,9270,8289,6516
9280,9550,6451,9290,8296,6510
9300,9537,6459,9310,8282,6515
9320,9541,6443,9330,8291,6513
9340,9521,6444,9350,8288,6518
9360,9543,6437,9370,8299,6505
9380,9537,6440,9390,8286,6515
9400,9529,6452,9410,8287,6516
9420,9533,6446,9430,8288,6520
9440,9536,6447,9450,8294,6514
9460,9522,6445,9470,8289,6503
9480,9517,6446,9490,8290,6510
9500,9513,6438,9510,8284,6506
9520,9516,6444,9530,8283,6507
9540,9509,6444,9550,8288,6523
9560,9509,6446,9570,8276,6514
9580,9521,6433,9590,8279,6500
9600,9518,6432,9610,8282,6501
9620,9522,6422,9630,8291,6487
9640,9523,6436,9650,8280,6486
9660,9522,6428,9670,8289,6499
9680,9524,6440,9690,8280,6493
9700,9509,6454,9710,8295,6509
9720,9522,6459,9730,8289,6508
9740,9507,6455,9750,8295,6508
9760,9504,6439,9770,8292,6484
9780,9499,6459,9790,8280,6489
9800,9494,6448,9810,8284,6480
9820,9539,6455,9830,8288,6518
9840,9544,6459,9850,8293,6515
9860,9538,6454,9870,8277,6504
9880,9541,6452,9890,8286,6509
