LED1 Timestamp (ms),LED1_PD1,LED1_PD2,LED2 Timestamp (ms),LED2_PD1,LED2_PD2
1643500,9114,8208,1643510,8928,8207
1643520,9150,8206,1643530,8914,8204
1643540,9150,8197,1643550,8881,8198
1643560,9160,8202,1643570,8913,8192
1643580,9144,8201,1643590,8925,8205
1643600,9081,8198,1643610,8932,8201
1643620,9154,8198,1643630,8914,8200
1643640,9165,8202,1643650,8885,8205
1643660,9152,8202,1643670,8922,8198
1643680,9150,8205,1643690,8928,8198
1643700,9095,8204,1643710,8920,8200
1643720,9141,8196,1643730,8929,8197
1643740,9145,8205,1643750,8870,8198
1643760,9147,8197,1643770,8931,8195
1643780,9153,8201,1643790,8915,8201
1643800,9115,8208,1643810,8906,8208
1643820,9152,8201,1643830,8923,8203
1643840,9153,8199,1643850,8887,8204
1643860,9149,8202,1643870,8922,8200
1643880,9139,8201,1643890,8940,8208
1643900,9121,8196,1643910,8932,8198
1643920,9173,8202,1643930,8924,8202
1643940,9164,8205,1643950,8877,8203
1643960,9143,8207,1643970,8933,8196
1643980,9137,8200,1643990,8938,8200
1644000,9104,8208,1644010,8919,8195
1644020,9163,8205,1644030,8917,8193
1644040,9153,8203,1644050,8863,8203
1644060,9143,8212,1644070,8941,8207
1644080,9150,8200,1644090,8939,8196
1644100,9091,8201,1644110,8915,8196
1644120,9171,8204,1644130,8924,8194
1644140,9157,8197,1644150,8889,8194
1644160,9140,8193,1644170,8916,8199
1644180,9130,8200,1644190,8925,8196
1644200,9091,8199,1644210,8925,8195
1644220,9155,8194,1644230,8916,8194
1644240,9163,8203,1644250,8886,8199
1644260,9145,8202,1644270,8938,8211
1644280,9144,8200,1644290,8935,8195
1644300,9109,8199,1644310,8920,8189
1644320,9160,8200,1644330,8911,8199
1644340,9140,8197,1644350,8916,8202
1644360,9149,8205,1644370,8952,8197
1644380,9149,8197,1644390,8934,8190
1644400,9105,8200,1644410,8917,8205
1644420,9160,8205,1644430,8923,8196
1644440,9156,8202,1644450,8900,8193
1644460,9137,8207,1644470,8935,8201
1644480,9137,8200,1644490,8927,8187
1644500,9104,8193,1644510,8920,8192
1644520,9168,8198,1644530,8928,8196
1644540,9165,8193,1644550,8889,8206
1644560,9152,8209,1644570,8929,8199
1644580,9139,8199,1644590,8944,8198
1644600,9131,8197,1644610,8916,8194
1644620,9171,8205,1644630,8920,8195
1644640,9147,8205,1644650,8896,8199
1644660,9160,8205,1644670,8948,8193
1644680,9134,8194,1644690,8949,8193
1644700,9120,8197,1644710,8941,8203
1644720,9152,8196,1644730,8919,8200
1644740,9156,8211,1644750,8892,8193
1644760,9136,8198,1644770,8931,8196
1644780,9125,8200,1644790,8936,8198
1644800,9121,8199,1644810,8908,8194
1644820,9162,8203,1644830,8912,8201
1644840,9168,8197,1644850,8913,8194
1644860,9138,8201,1644870,8930,8194
1644880,9138,8198,1644890,8946,8197
1644900,9121,8208,1644910,8929,8204
1644920,9173,8195,1644930,8906,8194
1644940,9150,8197,1644950,8896,8199
1644960,9132,8199,1644970,8942,8195
1644980,9155,8206,1644990,8939,8195
1645000,9116,8202,1645010,8921,8202
1645020,9175,8205,1645030,8902,8198
1645040,9156,8202,1645050,8889,8199
1645060,9153,8206,1645070,8944,8208
1645080,9135,8207,1645090,8951,8200
1645100,9126,8209,1645110,8922,8196
1645120,9165,8196,1645130,8918,8197
1645140,9153,8215,1645150,8905,8197
1645160,9160,8197,1645170,8945,8198
1645180,9130,8199,1645190,8948,8203
1645200,9120,8198,1645210,8911,8203
1645220,9175,8206,1645230,8921,8199
1645240,9161,8205,1645250,8892,8206
1645260,9146,8194,1645270,8933,8207
1645280,9131,8199,1645290,8946,8198
1645300,9113,8200,1645310,8935,8212
1645320,9168,8203,1645330,8911,8187
1645340,9147,8200,1645350,8902,8202
1645360,9149,8204,1645370,8950,8203
1645380,9142,8212,1645390,8941,8199
1645400,9120,8204,1645410,8916,8204
1645420,9165,8197,1645430,8926,8199
1645440,9166,8207,1645450,8904,8203
1645460,9145,8197,1645470,8935,8198
1645480,9134,8197,1645490,8938,8187
1645500,9112,8203,1645510,8928,8194
1645520,9177,8206,1645530,8907,8195
1645540,9173,8208,1645550,8881,8198
1645560,9143,8204,1645570,8937,8202
1645580,9145,8197,1645590,8929,8202
1645600,9139,8207,1645610,8926,8198
1645620,9160,8204,1645630,8909,8194
1645640,9155,8199,1645650,8905,8188
1645660,9133,8207,1645670,8941,8205
1645680,9128,8203,1645690,8948,8199
1645700,9146,8214,1645710,8923,8198
1645720,9159,8199,1645730,8911,8199
1645740,9177,8203,1645750,8901,8204
1645760,9151,8202,1645770,8941,8196
1645780,9116,8199,1645790,8951,8203
1645800,9134,8201,1645810,8928,8198
1645820,9169,8199,1645830,8915,8197
1645840,9184,8197,1645850,8913,8197
1645860,9152,8200,1645870,8944,8194
1645880,9140,8207,1645890,8964,8195
1645900,9142,8203,1645910,8910,8193
1645920,9160,8199,1645930,8924,8197
1645940,9170,8199,1645950,8911,8201
1645960,9143,8201,1645970,8941,8197
1645980,9118,8206,1645990,8973,8195
1646000,9148,8195,1646010,8926,8196
1646020,9158,8196,1646030,8928,8192
1646040,9167,8194,1646050,8923,8204
1646060,9169,8214,1646070,8933,8195
1646080,9133,8202,1646090,8946,8194
1646100,9154,8205,1646110,8928,8201
1646120,9165,8200,1646130,8904,8199
1646140,9175,8192,1646150,8912,8200
1646160,9159,8199,1646170,8938,8199
1646180,9125,8208,1646190,8973,8193
1646200,9141,8208,1646210,8911,8199
1646220,9165,8194,1646230,8878,8197
1646240,9186,8204,1646250,8916,8198
1646260,9141,8196,1646270,8945,8199
1646280,9098,8209,1646290,8943,8189
1646300,9149,8208,1646310,8930,8202
1646320,9162,8204,1646330,8883,8203
1646340,9171,8207,1646350,8922,8196
1646360,9147,8209,1646370,8946,8202
1646380,9106,8204,1646390,8965,8200
1646400,9165,8200,1646410,8934,8196
1646420,9149,8200,1646430,8878,8200
1646440,9171,8204,1646450,8920,8193
1646460,9153,8207,1646470,8952,8197
1646480,9110,8197,1646490,8951,8197
1646500,9149,8210,1646510,8914,8205
1646520,9161,8202,1646530,8881,8203
1646540,9183,8198,1646550,8909,8192
1646560,9158,8201,1646570,8936,8195
1646580,9093,8207,1646590,8943,8202
1646600,9134,8199,1646610,8925,8194
1646620,9169,8198,1646630,8876,8206
1646640,9166,8194,1646650,8905,8194
1646660,9152,8196,1646670,8935,8200
1646680,9096,8198,1646690,8941,8200
1646700,9141,8203,1646710,8929,8202
1646720,9153,8206,1646730,8877,8191
1646740,9180,8203,1646750,8904,8194
1646760,9133,8197,1646770,8933,8200
1646780,9093,8201,1646790,8938,8195
1646800,9140,8199,1646810,8912,8203
1646820,9149,8212,1646830,8869,8200
1646840,9134,8199,1646850,8909,8200
1646860,9153,8206,1646870,8929,8204
1646880,9074,8198,1646890,8950,8204
1646900,9130,8194,1646910,8914,8201
1646920,9148,8203,1646930,8848,8200
1646940,9178,8204,1646950,8914,8196
1646960,9146,8202,1646970,8926,8204
1646980,9097,8207,1646990,8945,8206
1647000,9151,8200,1647010,8916,8200
1647020,9153,8206,1647030,8866,8199
1647040,9164,8207,1647050,8915,8194
1647060,9136,8207,1647070,8932,8198
1647080,9093,8194,1647090,8968,8199
1647100,9135,8195,1647110,8922,8198
1647120,9158,8210,1647130,8875,8191
1647140,9163,8196,1647150,8904,8198
1647160,9141,8208,1647170,8931,8193
1647180,9082,8196,1647190,8929,8192
1647200,9144,8198,1647210,8923,8192
1647220,9134,8197,1647230,8864,8197
1647240,9161,8204,1647250,8914,8198
1647260,9134,8203,1647270,8938,8198
1647280,9088,8205,1647290,8936,8194
1647300,9137,8204,1647310,8906,8199
1647320,9156,8206,1647330,8859,8210
1647340,9143,8198,1647350,8902,8201
1647360,9149,8198,1647370,8922,8202
1647380,9092,8205,1647390,8932,8204
1647400,9137,8205,1647410,8917,8210
1647420,9162,8203,1647430,8874,8205
1647440,9140,8193,1647450,8898,8205
1647460,9115,8203,1647470,8911,8196
1647480,9100,8203,1647490,8919,8197
1647500,9125,8206,1647510,8905,8197
1647520,9135,8203,1647530,8851,8197
1647540,9134,8199,1647550,8930,8206
1647560,9118,8197,1647570,8914,8197
1647580,9077,8196,1647590,8898,8193
1647600,9126,8199,1647610,8899,8196
1647620,9136,8205,1647630,8844,8202
1647640,9124,8204,1647650,8911,8190
1647660,9126,8198,1647670,8927,8201
1647680,9092,8198,1647690,8880,8191
1647700,9136,8202,1647710,8900,8194
1647720,9157,8201,1647730,8841,8196
1647740,9121,8199,1647750,8897,8194
1647760,9100,8204,1647770,8906,8194
1647780,9077,8196,1647790,8885,8201
1647800,9139,8196,1647810,8894,8201
1647820,9110,8201,1647830,8865,8204
1647840,9122,8204,1647850,8894,8194
1647860,9103,8202,1647870,8914,8194
1647880,9078,8206,1647890,8872,8196
1647900,9136,8200,1647910,8895,8196
1647920,9121,8200,1647930,8857,8198
1647940,9102,8209,1647950,8924,8204
1647960,9112,8197,1647970,8910,8202
1647980,9072,8196,1647990,8876,8198
1648000,9132,8198,1648010,8891,8193
1648020,9135,8200,1648030,8839,8192
1648040,9108,8209,1648050,8900,8204
1648060,9114,8209,1648070,8893,8198
1648080,9071,8205,1648090,8899,8199
1648100,9127,8200,1648110,8884,8198
1648120,9131,8201,1648130,8845,8203
1648140,9107,8208,1648150,8908,8209
1648160,9101,8206,1648170,8906,8204
1648180,9074,8197,1648190,8899,8201
1648200,9121,8209,1648210,8891,8205
1648220,9116,8205,1648230,8843,8195
1648240,9103,8204,1648250,8909,8198
1648260,9100,8201,1648270,8894,8199
1648280,9078,8201,1648290,8868,8202
1648300,9141,8204,1648310,8886,8198
1648320,9119,8199,1648330,8860,8203
1648340,9095,8208,1648350,8872,8206
1648360,9063,8197,1648370,8849,8199
1648380,9026,8204,1648390,8841,8205
1648400,9073,8211,1648410,8830,8192
1648420,9061,8205,1648430,8800,8195
1648440,9024,8202,1648450,8828,8198
1648460,9033,8198,1648470,8837,8207
1648480,9010,8214,1648490,8808,8207
1648500,9045,8210,1648510,8826,8206
1648520,9035,8200,1648530,8791,8199
1648540,9015,8197,1648550,8810,8201
1648560,9012,8196,1648570,8825,8204
1648580,8999,8202,1648590,8787,8202
1648600,9034,8206,1648610,8793,8198
1648620,9041,8211,1648630,8771,8203
1648640,9010,8208,1648650,8811,8199
1648660,9019,8202,1648670,8811,8207
1648680,8985,8193,1648690,8792,8197
1648700,9038,8199,1648710,8794,8208
1648720,9038,8205,1648730,8785,8195
1648740,9013,8209,1648750,8801,8199
1648760,9023,8202,1648770,8817,8198
1648780,8991,8202,1648790,8809,8202
1648800,9043,8202,1648810,8797,8199
1648820,9040,8199,1648830,8771,8204
1648840,9019,8198,1648850,8837,8203
1648860,9020,8208,1648870,8835,8207
1648880,9007,8210,1648890,8799,8194
1648900,9041,8204,1648910,8813,8198
1648920,9041,8201,1648930,8774,8199
1648940,9027,8208,1648950,8827,8208
1648960,9033,8197,1648970,8818,8204
1648980,8981,8211,1648990,8804,8199
1649000,9046,8211,1649010,8801,8195
1649020,9041,8204,1649030,8774,8201
1649040,9014,8206,1649050,8804,8201
1649060,9008,8195,1649070,8815,8196
1649080,8972,8209,1649090,8796,8203
1649100,9032,8213,1649110,8792,8203
1649120,9021,8202,1649130,8774,8204
1649140,9009,8208,1649150,8793,8195
1649160,9009,8200,1649170,8809,8200
1649180,8975,8201,1649190,8784,8202
1649200,9014,8200,1649210,8785,8202
1649220,9023,8199,1649230,8754,8195
1649240,8998,8199,1649250,8787,8202
1649260,9001,8207,1649270,8804,8198
1649280,8982,8201,1649290,8785,8205
1649300,9024,8198,1649310,8776,8196
1649320,9014,8194,1649330,8753,8204
1649340,9011,8196,1649350,8793,8199
1649360,8991,8201,1649370,8804,8197
1649380,8975,8201,1649390,8788,8192
1649400,9026,8196,1649410,8770,8204
1649420,9035,8206,1649430,8751,8204
1649440,9021,8211,1649450,8809,8197
1649460,9011,8206,1649470,8818,8198
1649480,8982,8200,1649490,8800,8205
1649500,9040,8209,1649510,8811,8200
1649520,9060,8203,1649530,8811,8194
1649540,9023,8194,1649550,8829,8194
