32-1,1370659250,-72
32-2,1370663156,-66
32-3,1370667062,-58
32-4,1370670968,-54
32-5,1370674874,-57
32-6,1370678780,-61
32-7,1370682686,-69
32-8,1370686592,-76
32-9,1370690498,-81
32-10,1370694404,-86
32-11,1370698310,-82
32-12,1370702216,-70
32-13,1370706122,-60
32-14,1370710028,-52
32-15,1370713934,-48
32-16,1370717840,-49
32-17,1370721746,-50
32-18,1370725652,-42
32-19,1370729558,-21
32-20,1370733464,-1
32-21,1370737370,6
32-22,1370741276,8
32-23,1370745182,16
32-24,1370749088,30
32-25,1370752994,44
32-26,1370756900,40
32-27,1370760806,17
32-28,1370764712,-9
32-29,1370768618,-18
32-30,1370772524,-16
32-31,1370776430,-14
32-32,1370780336,-19
32-1,1370784248,-35
32-2,1370788154,-45
32-3,1370792060,-34
32-4,1370795966,-5
32-5,1370799872,26
32-6,1370803778,44
32-7,1370807684,47
32-8,1370811590,46
32-9,1370815496,48
32-10,1370819402,40
32-11,1370823308,17
32-12,1370827214,-19
32-13,1370831120,-52
32-14,1370835026,-65
32-15,1370838932,-64
32-16,1370842838,-57
32-17,1370846744,-44
32-18,1370850650,-27
32-19,1370854556,-17
32-20,1370858462,-20
32-21,1370862368,-45
32-22,1370866274,-82
32-23,1370870180,-108
32-24,1370874086,-106
32-25,1370877992,-82
32-26,1370881898,-51
32-27,1370885804,-34
32-28,1370889710,-33
32-29,1370893616,-42
32-30,1370897522,-59
32-31,1370901428,-74
32-32,1370905334,-90
32-1,1370909245,-102
32-2,1370913151,-104
32-3,1370917057,-97
32-4,1370920963,-83
32-5,1370924869,-61
32-6,1370928775,-42
32-7,1370932681,-32
32-8,1370936587,-33
32-9,1370940493,-54
32-10,1370944399,-89
32-11,1370948305,-128
32-12,1370952211,-157
32-13,1370956117,-156
32-14,1370960023,-133
32-15,1370963929,-110
32-16,1370967835,-102
32-17,1370971741,-110
32-18,1370975647,-112
32-19,1370979553,-96
32-20,1370983459,-69
32-21,1370987365,-49
32-22,1370991271,-41
32-23,1370995177,-44
32-24,1370999083,-51
32-25,1371002989,-59
32-26,1371006895,-68
32-27,1371010801,-78
32-28,1371014707,-85
32-29,1371018613,-83
32-30,1371022519,-70
32-31,1371026425,-55
32-32,1371030331,-39
32-1,1371034243,-18
32-2,1371038149,2
32-3,1371042055,15
32-4,1371045961,18
32-5,1371049867,20
32-6,1371053773,23
32-7,1371057679,27
32-8,1371061585,20
32-9,1371065491,-10
32-10,1371069397,-57
32-11,1371073303,-94
32-12,1371077209,-100
32-13,1371081115,-79
32-14,1371085021,-48
32-15,1371088927,-24
32-16,1371092833,-11
32-17,1371096739,-10
32-18,1371100645,-12
32-19,1371104551,-9
32-20,1371108457,-9
32-21,1371112363,-15
32-22,1371116269,-24
32-23,1371120175,-30
32-24,1371124081,-32
32-25,1371127987,-36
32-26,1371131893,-48
32-27,1371135799,-63
32-28,1371139705,-69
32-29,1371143611,-63
32-30,1371147517,-47
32-31,1371151423,-34
32-32,1371155329,-25
32-1,1371159240,-18
32-2,1371163146,-9
32-3,1371167052,0
32-4,1371170958,6
32-5,1371174864,8
32-6,1371178770,1
32-7,1371182676,-2
32-8,1371186582,-2
32-9,1371190488,0
32-10,1371194394,0
32-11,1371198300,-5
32-12,1371202206,-17
32-13,1371206112,-33
32-14,1371210018,-49
32-15,1371213924,-56
32-16,1371217830,-50
32-17,1371221736,-39
32-18,1371225642,-30
32-19,1371229548,-26
32-20,1371233454,-23
32-21,1371237360,-18
32-22,1371241266,-18
32-23,1371245172,-29
32-24,1371249078,-41
32-25,1371252984,-49
32-26,1371256890,-52
32-27,1371260796,-54
32-28,1371264702,-61
32-29,1371268608,-65
32-30,1371272514,-61
32-31,1371276420,-55
32-32,1371280326,-58
32-1,1371284238,-70
32-2,1371288144,-83
32-3,1371292050,-86
32-4,1371295956,-76
32-5,1371299862,-60
32-6,1371303768,-48
32-7,1371307674,-46
32-8,1371311580,-48
32-9,1371315486,-51
32-10,1371319392,-47
32-11,1371323298,-34
32-12,1371327204,-23
32-13,1371331110,-17
32-14,1371335016,-17
32-15,1371338922,-21
32-16,1371342828,-28
32-17,1371346734,-43
32-18,1371350640,-63
32-19,1371354546,-85
32-20,1371358452,-107
32-21,1371362358,-118
32-22,1371366264,-120
32-23,1371370170,-115
32-24,1371374076,-108
32-25,1371377982,-103
32-26,1371381888,-100
32-27,1371385794,-97
32-28,1371389700,-88
32-29,1371393606,-72
32-30,1371397512,-58
32-31,1371401418,-52
32-32,1371405324,-46
32-1,1371409236,-43
32-2,1371413142,-46
32-3,1371417048,-50
32-4,1371420954,-61
32-5,1371424860,-75
32-6,1371428766,-84
32-7,1371432672,-86
32-8,1371436578,-76
32-9,1371440484,-62
32-10,1371444390,-55
32-11,1371448296,-52
32-12,1371452202,-61
32-13,1371456108,-71
32-14,1371460014,-70
32-15,1371463920,-61
32-16,1371467826,-51
32-17,1371471732,-47
32-18,1371475638,-50
32-19,1371479544,-52
32-20,1371483450,-41
32-21,1371487356,-23
32-22,1371491262,-6
32-23,1371495168,1
32-24,1371499074,-6
32-25,1371502980,-19
32-26,1371506886,-34
32-27,1371510792,-60
32-28,1371514698,-96
32-29,1371518604,-127
32-30,1371522510,-138
32-31,1371526416,-122
32-32,1371530322,-83
32-1,1371534233,-47
32-2,1371538139,-29
32-3,1371542045,-32
32-4,1371545951,-47
32-5,1371549857,-58
32-6,1371553763,-66
32-7,1371557669,-71
32-8,1371561575,-69
32-9,1371565481,-52
32-10,1371569387,-26
32-11,1371573293,-4
32-12,1371577199,-5
32-13,1371581105,-24
32-14,1371585011,-49
32-15,1371588917,-63
32-16,1371592823,-57
32-17,1371596729,-44
32-18,1371600635,-28
32-19,1371604541,-13
32-20,1371608447,-1
32-21,1371612353,3
32-22,1371616259,-6
32-23,1371620165,-23
32-24,1371624071,-38
32-25,1371627977,-51
32-26,1371631883,-61
32-27,1371635789,-71
32-28,1371639695,-83
32-29,1371643601,-84
32-30,1371647507,-75
32-31,1371651413,-57
32-32,1371655319,-34
32-1,1371659231,-14
32-2,1371663137,5
32-3,1371667043,22
32-4,1371670949,27
32-5,1371674855,10
32-6,1371678761,-26
32-7,1371682667,-61
32-8,1371686573,-72
32-9,1371690479,-51
32-10,1371694385,-14
32-11,1371698291,16
32-12,1371702197,27
32-13,1371706103,19
32-14,1371710009,7
32-15,1371713915,-9
32-16,1371717821,-36
32-17,1371721727,-70
32-18,1371725633,-96
32-19,1371729539,-102
32-20,1371733445,-88
32-21,1371737351,-70
32-22,1371741257,-71
32-23,1371745163,-93
32-24,1371749069,-122
32-25,1371752975,-140
32-26,1371756881,-133
32-27,1371760787,-112
32-28,1371764693,-94
32-29,1371768599,-85
32-30,1371772505,-84
32-31,1371776411,-80
32-32,1371780317,-62
32-1,1371784229,-38
32-2,1371788135,-20
32-3,1371792041,-16
32-4,1371795947,-32
32-5,1371799853,-46
32-6,1371803759,-51
32-7,1371807665,-48
32-8,1371811571,-39
32-9,1371815477,-31
32-10,1371819383,-24
32-11,1371823289,-17
32-12,1371827195,-19
32-13,1371831101,-34
32-14,1371835007,-55
32-15,1371838913,-71
32-16,1371842819,-78
32-17,1371846725,-74
32-18,1371850631,-62
32-19,1371854537,-53
32-20,1371858443,-50
32-21,1371862349,-57
32-22,1371866255,-58
32-23,1371870161,-42
32-24,1371874067,-15
32-25,1371877973,2
32-26,1371881879,-3
32-27,1371885785,-26
32-28,1371889691,-43
32-29,1371893597,-43
32-30,1371897503,-33
32-31,1371901409,-27
32-32,1371905315,-34
32-1,1371909226,-56
32-2,1371913132,-93
32-3,1371917038,-131
32-4,1371920944,-149
32-5,1371924850,-139
32-6,1371928756,-105
32-7,1371932662,-70
32-8,1371936568,-55
32-9,1371940474,-61
32-10,1371944380,-78
32-11,1371948286,-84
32-12,1371952192,-70
32-13,1371956098,-50
32-14,1371960004,-39
32-15,1371963910,-49
32-16,1371967816,-71
32-17,1371971722,-92
32-18,1371975628,-97
32-19,1371979534,-89
32-20,1371983440,-86
32-21,1371987346,-93
32-22,1371991252,-98
32-23,1371995158,-90
32-24,1371999064,-71
32-25,1372002970,-60
32-26,1372006876,-68
32-27,1372010782,-92
32-28,1372014688,-115
32-29,1372018594,-111
32-30,1372022500,-80
32-31,1372026406,-48
32-32,1372030312,-37
32-1,1372034224,-50
32-2,1372038130,-67
32-3,1372042036,-68
32-4,1372045942,-54
32-5,1372049848,-32
32-6,1372053754,-20
32-7,1372057660,-25
32-8,1372061566,-37
32-9,1372065472,-48
32-10,1372069378,-54
32-11,1372073284,-49
32-12,1372077190,-37
32-13,1372081096,-30
32-14,1372085002,-37
32-15,1372088908,-47
32-16,1372092814,-50
32-17,1372096720,-47
32-18,1372100626,-48
32-19,1372104532,-55
32-20,1372108438,-62
32-21,1372112344,-62
32-22,1372116250,-60
32-23,1372120156,-61
32-24,1372124062,-67
32-25,1372127968,-73
32-26,1372131874,-69
32-27,1372135780,-65
32-28,1372139686,-67
32-29,1372143592,-77
32-30,1372147498,-86
32-31,1372151404,-86
32-32,1372155310,-84
32-1,1372159221,-88
32-2,1372163127,-96
32-3,1372167033,-99
32-4,1372170939,-93
32-5,1372174845,-82
32-6,1372178751,-81
32-7,1372182657,-91
32-8,1372186563,-101
32-9,1372190469,-93
32-10,1372194375,-55
32-11,1372198281,0
32-12,1372202187,51
32-13,1372206093,76
32-14,1372209999,74
32-15,1372213905,65
32-16,1372217811,59
32-17,1372221717,53
32-18,1372225623,33
32-19,1372229529,-7
32-20,1372233435,-49
32-21,1372237341,-72
32-22,1372241247,-65
32-23,1372245153,-48
32-24,1372249059,-45
32-25,1372252965,-63
32-26,1372256871,-90
32-27,1372260777,-108
32-28,1372264683,-115
32-29,1372268589,-117
32-30,1372272495,-121
32-31,1372276401,-120
32-32,1372280307,-110
32-1,1372284219,-92
32-2,1372288125,-78
32-3,1372292031,-71
32-4,1372295937,-55
32-5,1372299843,-27
32-6,1372303749,5
32-7,1372307655,21
32-8,1372311561,19
32-9,1372315467,15
32-10,1372319373,15
32-11,1372323279,16
32-12,1372327185,4
32-13,1372331091,-22
32-14,1372334997,-51
32-15,1372338903,-64
32-16,1372342809,-49
32-17,1372346715,-22
32-18,1372350621,3
32-19,1372354527,5
32-20,1372358433,-19
32-21,1372362339,-54
32-22,1372366245,-78
32-23,1372370151,-71
32-24,1372374057,-45
32-25,1372377963,-24
32-26,1372381869,-12
32-27,1372385775,-11
32-28,1372389681,-14
32-29,1372393587,-12
32-30,1372397493,-7
32-31,1372401399,-2
32-32,1372405305,2
32-1,1372409217,2
32-2,1372413123,2
32-3,1372417029,6
32-4,1372420935,15
32-5,1372424841,32
32-6,1372428747,38
32-7,1372432653,34
32-8,1372436559,21
32-9,1372440465,5
32-10,1372444371,-6
