LED1 Timestamp (ms),LED1_PD1,LED1_PD2,LED2 Timestamp (ms),LED2_PD1,LED2_PD2
77000,9183,6390,77010,8259,6444
77020,9181,6383,77030,8264,6441
77040,9169,6361,77050,8266,6428
77060,9182,6356,77070,8277,6418
77080,9194,6387,77090,8262,6447
77100,9188,6358,77110,8266,6490
77120,9174,6448,77130,8279,6508
77140,9152,6436,77150,8268,6493
77160,9151,6431,77170,8280,6483
77180,9133,6439,77190,8276,6499
77200,9108,6423,77210,8269,6499
77220,9094,6427,77230,8265,6489
77240,9073,6436,77250,8268,6501
77260,9034,6429,77270,8269,6489
77280,9004,6434,77290,8262,6500
77300,8970,6430,77310,8270,6488
77320,8959,6424,77330,8268,6479
77340,8916,6423,77350,8262,6480
77360,8858,6405,77370,8256,6470
77380,8843,6394,77390,8245,6453
77400,8804,6372,77410,8247,6447
77420,8792,6446,77430,8247,6504
77440,8753,6441,77450,8246,6510
77460,8744,6458,77470,8245,6510
77480,8716,6449,77490,8249,6514
77500,8712,6438,77510,8248,6512
77520,8700,6446,77530,8244,6509
77540,8674,6449,77550,8251,6507
77560,8644,6452,77570,8260,6507
77580,8582,6455,77590,8255,6503
77600,8571,6445,77610,8267,6514
77620,8587,6449,77630,8269,6516
77640,8607,6445,77650,8266,6504
77660,8600,6454,77670,8288,6510
77680,8578,6456,77690,8281,6514
77700,8586,6462,77710,8274,6524
77720,8580,6463,77730,8276,6532
77740,8529,6453,77750,8247,6521
77760,8535,6456,77770,8247,6521
77780,8538,6461,77790,8244,6523
77800,8559,6453,77810,8244,6525
77820,8567,6461,77830,8245,6524
77840,8567,6451,77850,8227,6521
77860,8567,6456,77870,8244,6514
77880,8559,6452,77890,8245,6521
77900,8555,6447,77910,8236,6518
77920,8551,6452,77930,8241,6515
77940,8554,6449,77950,8237,6510
77960,8563,6437,77970,8246,6498
77980,8557,6437,77990,8242,6505
78000,8544,6434,78010,8246,6492
78020,8514,6437,78030,8248,6493
78040,8497,6437,78050,8235,6504
78060,8501,6432,78070,8248,6497
78080,8491,6435,78090,8240,6495
78100,8505,6436,78110,8239,6486
78120,8533,6432,78130,8233,6488
78140,8569,6429,78150,8243,6476
78160,8607,6412,78170,8241,6472
78180,8653,6403,78190,8238,6459
78200,8694,6402,78210,8247,6452
78220,8753,6372,78230,8245,6429
78240,8819,6428,78250,8244,6505
78260,8908,6450,78270,8259,6509
78280,8985,6450,78290,8267,6508
78300,9059,6445,78310,8268,6517
78320,9099,6448,78330,8271,6510
78340,9135,6448,78350,8271,6508
78360,9144,6442,78370,8285,6514
78380,9163,6448,78390,8278,6517
78400,9166,6439,78410,8270,6497
78420,9173,6441,78430,8280,6502
78440,9178,6438,78450,8276,6501
78460,9202,6457,78470,8282,6506
78480,9204,6445,78490,8270,6508
78500,9205,6438,78510,8270,6501
78520,9233,6444,78530,8277,6504
78540,9223,6442,78550,8283,6507
78560,9245,6440,78570,8277,6499
78580,9234,6447,78590,8269,6503
78600,9246,6445,78610,8271,6506
78620,9238,6437,78630,8268,6505
78640,9254,6446,78650,8274,6494
78660,9260,6434,78670,8273,6497
78680,9239,6430,78690,8267,6495
78700,9245,6436,78710,8267,6492
78720,9250,6433,78730,8271,6500
78740,9241,6429,78750,8266,6494
78760,9226,6435,78770,8262,6494
78780,9208,6429,78790,8271,6501
78800,9196,6432,78810,8262,6503
78820,9208,6425,78830,8264,6495
78840,9181,6428,78850,8261,6492
78860,9182,6433,78870,8264,6493
78880,9186,6430,78890,8276,6494
78900,9184,6436,78910,8270,6500
78920,9190,6433,78930,8264,6486
78940,9172,6424,78950,8261,6484
78960,9169,6435,78970,8256,6491
78980,9175,6423,78990,8255,6494
79000,9164,6420,79010,8253,6483
79020,9173,6420,79030,8257,6485
79040,9165,6418,79050,8252,6480
79060,9166,6415,79070,8263,6476
79080,9166,6411,79090,8248,6469
79100,9172,6402,79110,8264,6461
79120,9162,6393,79130,8249,6459
79140,9169,6390,79150,8264,6449
79160,9163,6386,79170,8264,6456
79180,9152,6396,79190,8255,6452
79200,9150,6393,79210,8257,6466
79220,9155,6409,79230,8264,6453
79240,9150,6404,79250,8259,6459
79260,9135,6409,79270,8249,6469
79280,9141,6388,79290,8256,6454
79300,9140,6393,79310,8260,6453
79320,9144,6398,79330,8248,6455
79340,9151,6393,79350,8247,6456
79360,9148,6391,79370,8247,6442
79380,9154,6380,79390,8253,6445
79400,9144,6377,79410,8251,6444
79420,9150,6382,79430,8249,6415
79440,9148,6428,79450,8255,6515
79460,9156,6450,79470,8249,6513
79480,9155,6452,79490,8257,6514
79500,9146,6448,79510,8246,6506
79520,9153,6450,79530,8251,6503
79540,9142,6457,79550,8246,6507
79560,9140,6448,79570,8259,6518
79580,9143,6450,79590,8251,6517
79600,9128,6444,79610,8246,6505
79620,9130,6444,79630,8245,6510
79640,9123,6455,79650,8251,6508
79660,9132,6451,79670,8258,6519
79680,9124,6446,79690,8254,6509
79700,9124,6449,79710,8244,6508
79720,9131,6451,79730,8239,6507
79740,9131,6440,79750,8255,6516
79760,9123,6440,79770,8246,6513
79780,9141,6446,79790,8243,6509
79800,9129,6446,79810,8257,6512
79820,9138,6456,79830,8248,6518
79840,9127,6448,79850,8246,6511
79860,9128,6437,79870,8252,6513
79880,9137,6457,79890,8241,6507
79900,9120,6437,79910,8251,6503
79920,9128,6454,79930,8245,6503
79940,9125,6445,79950,8245,6519
79960,9131,6442,79970,8245,6511
79980,9136,6457,79990,8238,6515
80000,9137,6448,80010,8239,6506
80020,9132,6442,80030,8249,6516
80040,9145,6433,80050,8243,6495
80060,9127,6437,80070,8246,6513
80080,9135,6455,80090,8248,6511
80100,9147,6434,80110,8251,6514
80120,9156,6447,80130,8245,6510
80140,9148,6445,80150,8250,6509
80160,9150,6439,80170,8239,6510
80180,9151,6443,80190,8234,6510
80200,9157,6434,80210,8243,6512
80220,9158,6434,80230,8243,6513
80240,9156,6432,80250,8249,6489
80260,9143,6430,80270,8238,6493
80280,9135,6432,80290,8239,6483
80300,9122,6428,80310,8241,6501
80320,9124,6427,80330,8245,6499
80340,9120,6437,80350,8249,6504
80360,9133,6449,80370,8247,6498
80380,9117,6439,80390,8258,6510
80400,9121,6451,80410,8246,6503
80420,9115,6443,80430,8249,6491
80440,9130,6456,80450,8251,6510
80460,9127,6449,80470,8248,6513
80480,9139,6450,80490,8251,6506
80500,9127,6445,80510,8251,6495
80520,9140,6446,80530,8248,6499
80540,9124,6454,80550,8250,6504
80560,9128,6443,80570,8246,6504
80580,9147,6441,80590,8240,6505
80600,9145,6440,80610,8246,6508
80620,9162,6452,80630,8249,6502
80640,9152,6439,80650,8246,6504
80660,9157,6444,80670,8253,6511
80680,9158,6445,80690,8250,6506
80700,9155,6445,80710,8255,6504
80720,9168,6437,80730,8243,6504
80740,9169,6446,80750,8253,6512
80760,9171,6452,80770,8245,6515
80780,9165,6441,80790,8250,6496
80800,9158,6442,80810,8246,6503
80820,9169,6452,80830,8255,6517
80840,9161,6435,80850,8248,6513
80860,9171,6444,80870,8250,6509
80880,9167,6444,80890,8260,6510
80900,9164,6449,80910,8248,6508
80920,9174,6451,80930,8261,6520
80940,9166,6448,80950,8246,6518
80960,9184,6459,80970,8261,6518
80980,9183,6442,80990,8253,6509
81000,9177,6444,81010,8254,6510
81020,9190,6449,81030,8246,6503
81040,9181,6451,81050,8255,6507
81060,9189,6450,81070,8247,6509
81080,9188,6446,81090,8258,6507
81100,9181,6433,81110,8253,6504
81120,9187,6441,81130,8249,6507
81140,9184,6442,81150,8250,6498
81160,9190,6446,81170,8248,6512
81180,9182,6436,81190,8250,6507
81200,9183,6436,81210,8259,6508
81220,9167,6437,81230,8260,6512
81240,9179,6448,81250,8256,6514
81260,9185,6452,81270,8251,6509
81280,9159,6452,81290,8255,6503
81300,9153,6447,81310,8262,6498
81320,9154,6446,81330,8260,6512
81340,9150,6429,81350,8246,6507
81360,9147,6450,81370,8249,6505
81380,9158,6446,81390,8256,6505
81400,9147,6443,81410,8263,6503
81420,9152,6426,81430,8255,6497
81440,9153,6414,81450,8253,6492
81460,9149,6422,81470,8251,6484
81480,9161,6430,81490,8258,6487
81500,9160,6435,81510,8258,6504
81520,9154,6444,81530,8260,6502
81540,9150,6455,81550,8259,6506
81560,9161,6454,81570,8257,6507
81580,9139,6436,81590,8258,6507
81600,9155,6453,81610,8254,6506
81620,9155,6459,81630,8262,6505
81640,9162,6445,81650,8263,6506
81660,9169,6453,81670,8257,6514
81680,9165,6458,81690,8257,6497
81700,9141,6465,81710,8257,6500
81720,9158,6439,81730,8245,6490
81740,9161,6453,81750,8255,6492
81760,9164,6446,81770,8255,6504
81780,9156,6438,81790,8261,6505
81800,9154,6453,81810,8255,6509
81820,9149,6447,81830,8257,6510
81840,9154,6449,81850,8252,6509
81860,9164,6444,81870,8256,6509
81880,9158,6441,81890,8258,6503
81900,9159,6449,81910,8252,6508
81920,9173,6457,81930,8255,6513
81940,9157,6457,81950,8260,6511
81960,9159,6447,81970,8254,6515
81980,9156,6447,81990,8250,6506
82000,9159,6440,82010,8257,6507
82020,9160,6434,82030,8251,6502
82040,9164,6442,82050,8254,6514
82060,9153,6446,82070,8256,6503
82080,9165,6443,82090,8254,6509
82100,9158,6449,82110,8260,6514
82120,9160,6442,82130,8255,6501
82140,9166,6440,82150,8248,6496
82160,9166,6453,82170,8255,6509
82180,9161,6447,82190,8252,6504
82200,9157,6439,82210,8261,6505
82220,9156,6433,82230,8254,6500
82240,9165,6444,82250,8245,6511
82260,9153,6437,82270,8254,6505
82280,9154,6443,82290,8249,6506
82300,9156,6434,82310,8248,6507
82320,9149,6440,82330,8252,6497
82340,9148,6451,82350,8253,6495
82360,9151,6437,82370,8260,6500
82380,9161,6439,82390,8264,6500
82400,9157,6437,82410,8243,6506
82420,9155,6434,82430,8249,6500
