LED1 Timestamp (ms),LED1_PD1,LED1_PD2,LED2 Timestamp (ms),LED2_PD1,LED2_PD2
134500,9371,9451,134510,9415,9420
134520,9375,9453,134530,9421,9432
134540,9370,9439,134550,9410,9409
134560,9369,9446,134570,9433,9432
134580,9372,9443,134590,9416,9410
134600,9361,9434,134610,9409,9421
134620,9363,9450,134630,9415,9414
134640,9353,9441,134650,9405,9409
134660,9365,9440,134670,9424,9418
134680,9361,9450,134690,9407,9412
134700,9347,9438,134710,9407,9416
134720,9366,9439,134730,9401,9418
134740,9359,9433,134750,9392,9402
134760,9355,9447,134770,9411,9415
134780,9356,9439,134790,9408,9404
134800,9336,9423,134810,9397,9402
134820,9362,9435,134830,9404,9411
134840,9351,9436,134850,9403,9402
134860,9358,9439,134870,9415,9414
134880,9360,9439,134890,9405,9414
134900,9340,9429,134910,9406,9412
134920,9365,9446,134930,9410,9428
134940,9362,9427,134950,9400,9409
134960,9358,9443,134970,9415,9425
134980,9363,9453,134990,9405,9415
135000,9351,9432,135010,9406,9413
135020,9370,9456,135030,9407,9410
135040,9352,9434,135050,9401,9410
135060,9362,9437,135070,9405,9414
135080,9360,9444,135090,9404,9400
135100,9353,9425,135110,9416,9408
135120,9361,9437,135130,9412,9418
135140,9355,9436,135150,9402,9407
135160,9367,9451,135170,9421,9413
135180,9358,9444,135190,9413,9414
135200,9361,9426,135210,9421,9425
135220,9371,9446,135230,9418,9422
135240,9360,9434,135250,9405,9394
135260,9370,9440,135270,9419,9420
135280,9369,9434,135290,9411,9406
135300,9345,9434,135310,9413,9428
135320,9370,9449,135330,9414,9420
135340,9373,9437,135350,9403,9408
135360,9371,9458,135370,9421,9423
135380,9366,9450,135390,9403,9406
135400,9361,9435,135410,9427,9430
135420,9368,9449,135430,9407,9425
135440,9359,9436,135450,9410,9402
135460,9366,9448,135470,9424,9417
135480,9363,9448,135490,9404,9414
135500,9356,9434,135510,9426,9429
135520,9371,9443,135530,9418,9414
135540,9361,9433,135550,9408,9411
135560,9375,9459,135570,9431,9425
135580,9368,9441,135590,9407,9412
135600,9367,9444,135610,9427,9441
135620,9375,9455,135630,9417,9423
135640,9362,9436,135650,9409,9413
135660,9379,9447,135670,9423,9419
135680,9362,9441,135690,9418,9421
135700,9362,9444,135710,9423,9432
135720,9373,9449,135730,9414,9421
135740,9368,9441,135750,9412,9420
135760,9372,9458,135770,9432,9430
135780,9366,9441,135790,9414,9415
135800,9363,9443,135810,9418,9444
135820,9368,9450,135830,9415,9415
135840,9360,9452,135850,9414,9420
135860,9384,9472,135870,9429,9425
135880,9371,9442,135890,9412,9414
135900,9375,9437,135910,9440,9439
135920,9386,9462,135930,9424,9419
135940,9374,9450,135950,9424,9412
135960,9385,9464,135970,9433,9427
135980,9372,9454,135990,9420,9418
136000,9364,9451,136010,9439,9434
136020,9386,9452,136030,9425,9430
136040,9378,9451,136050,9429,9429
136060,9383,9476,136070,9433,9438
136080,9378,9456,136090,9423,9416
136100,9385,9447,136110,9449,9442
136120,9372,9450,136130,9431,9420
136140,9374,9449,136150,9427,9432
136160,9394,9470,136170,9432,9432
136180,9380,9442,136190,9436,9424
136200,9385,9456,136210,9456,9449
136220,9390,9460,136230,9433,9436
136240,9390,9454,136250,9430,9427
136260,9396,9467,136270,9439,9444
136280,9385,9457,136290,9440,9434
136300,9388,9465,136310,9458,9450
136320,9392,9468,136330,9441,9438
136340,9389,9465,136350,9437,9437
136360,9396,9478,136370,9452,9444
136380,9394,9474,136390,9436,9441
136400,9390,9466,136410,9456,9455
136420,9387,9458,136430,9436,9441
136440,9391,9462,136450,9446,9440
136460,9409,9487,136470,9437,9454
