13260,5
13270,3
13280,3
13290,5
13300,4
13310,5
13320,-1
13330,-2
13340,2
13350,8
13360,13
13370,6
13380,7
13390,6
13400,-1
13410,1
13420,3
13430,2
13440,6
13450,1
13460,0
13470,-4
13480,4
13490,-5
13500,-2
13510,7
13520,3
13530,2
13540,5
13550,1
13560,-3
13570,-7
13580,4
13590,8
13600,-2
13610,2
13620,-10
13630,2
13640,4
13650,6
13660,-1
13670,-1
13680,0
13690,5
13700,1
13710,-2
13720,-5
13730,-2
13740,2
13750,4
13760,-9
13770,-5
13780,-7
13790,3
13800,-6
13810,-1
13820,-10
13830,2
13840,2
13850,-4
13860,4
13870,5
13880,-4
13890,1
13900,0
13910,3
13920,1
13930,3
13940,-3
13950,5
13960,1
13970,1
13980,5
13990,-2
14000,6
14010,-2
14020,-4
14030,6
14040,10
14050,5
14060,-2
14070,4
14080,3
14090,0
14100,1
14110,4
14120,4
14130,6
14140,2
14150,-1
14160,3
14170,3
14180,0
14190,-2
14200,-1
14210,1
14220,-3
14230,0
14240,5
14250,0
14260,1
14270,4
14280,10
14290,-2
14300,1
14310,4
14320,-2
14330,-2
14340,8
14350,1
14360,7
14370,-6
14380,-4
14390,-5
14400,2
14410,5
14420,-2
14430,-2
14440,-2
14450,-3
14460,-3
14470,-3
14480,-4
14490,-4
14500,-4
14510,5
14520,-2
14530,5
14540,2
14550,0
14560,2
14570,-5
14580,-1
14590,0
14600,4
14610,-9
14620,9
14630,0
14640,-3
14650,0
14660,11
14670,-4
14680,2
14690,-4
14700,3
14710,3
14720,0
14730,9
14740,1
14750,6
14760,0
14770,-3
14780,-2
14790,7
14800,5
14810,9
14820,-2
14830,2
14840,4
14850,13
14860,-1
14870,0
14880,-2
14890,1
14900,-1
14910,10
14920,4
14930,7
14940,-5
14950,-4
14960,-7
14970,1
14980,-5
14990,-7
15000,4
15010,10
15020,3
15030,3
15040,-10
15050,4
15060,-5
15070,-3
15080,3
15090,2
15100,1
15110,-1
15120,-1
15130,6
15140,8
15150,1
15160,6
15170,-4
15180,2
15190,-4
15200,4
15210,-1
15220,0
15230,8
15240,0
15250,-2
15260,4
15270,2
15280,4
15290,-4
15300,0
15310,8
15320,-3
15330,4
15340,-4
15350,0
15360,3
15370,-2
15380,-1
15390,3
15400,-8
15410,-8
15420,-3
15430,18
15440,10
15450,4
15460,11
15470,-3
15480,2
15490,-6
15500,11
15510,4
15520,-3
15530,4
15540,-1
15550,2
15560,5
15570,4
15580,7
15590,-3
15600,5
15610,0
15620,5
15630,7
15640,6
15650,-2
15660,-1
15670,5
15680,11
15690,3
15700,3
15710,9
15720,-3
15730,-4
15740,2
15750,3
15760,3
15770,0
15780,-2
15790,4
15800,5
15810,7
15820,5
15830,-2
15840,0
15850,3
15860,6
15870,5
15880,-6
15890,-6
15900,4
15910,7
15920,-4
15930,4
15940,5
15950,5
15960,1
15970,10
15980,7
15990,0
16000,-2
16010,4
16020,-1
16030,1
16040,0
16050,4
16060,5
16070,9
16080,5
16090,1
16100,2
16110,3
16120,3
16130,4
16140,1
16150,2
16160,5
16170,4
16180,-1
16190,0
16200,5
16210,2
16220,8
16230,4
16240,-1
16250,6
16260,11
16270,0
16280,3
16290,5
16300,4
16310,4
16320,-3
16330,0
16340,10
16350,-6
16360,6
16370,-7
16380,1
16390,11
16400,-4
16410,6
16420,4
16430,3
16440,-1
16450,-2
16460,0
16470,3
16480,-4
16490,7
16500,4
16510,1
16520,-10
16530,4
16540,-1
16550,5
16560,-4
16570,-5
16580,9
16590,3
16600,3
16610,4
16620,4
16630,1
16640,-6
16650,2
16660,7
16670,4
16680,8
16690,1
16700,0
16710,2
16720,1
16730,2
16740,-2
16750,3
16760,4
16770,1
16780,4
16790,5
16800,-9
16810,4
16820,3
16830,-7
16840,0
16850,-1
16860,-3
16870,8
16880,-1
16890,6
16900,-4
16910,-3
16920,10
16930,-1
16940,5
16950,-2
16960,1
16970,0
16980,3
16990,-6
17000,1
17010,2
17020,1
17030,-1
17040,4
17050,2
17060,-1
17070,-2
17080,1
17090,5
17100,6
17110,5
17120,-1
17130,2
17140,5
17150,3
17160,6
17170,-1
17180,-3
17190,9
17200,-6
17210,3
17220,0
17230,8
17240,5
17250,-5
17260,1
17270,11
17280,-5
17290,8
17300,7
17310,1
17320,3
17330,7
17340,-3
17350,-1
17360,3
17370,1
17380,11
17390,0
17400,3
17410,6
17420,7
17430,2
17440,5
17450,4
17460,4
17470,-7
17480,7
17490,4
17500,8
17510,-6
17520,10
17530,7
17540,2
17550,-7
17560,1
17570,0
17580,6
17590,7
17600,0
17610,-2
17620,-6
17630,-1
17640,-5
17650,2
17660,3
17670,-1
17680,5
17690,5
17700,6
17710,6
17720,3
17730,-2
17740,8
17750,2
17760,4
17770,0
17780,5
17790,5
17800,-2
17810,5
17820,7
17830,2
17840,4
17850,8
17860,-10
17870,1
17880,1
17890,1
17900,2
17910,0
17920,0
17930,-5
17940,-3
17950,2
17960,6
17970,0
17980,1
17990,1
18000,-3
18010,5
18020,1
18030,1
18040,-1
18050,2
18060,-2
18070,6
18080,3
18090,2
18100,1
18110,8
18120,0
18130,-1
18140,-4
18150,-2
18160,1
18170,5
18180,-3
18190,2
18200,7
18210,6
18220,3
18230,3
18240,7
18250,2
18260,1
18270,7
18280,1
18290,-7
18300,10
18310,5
18320,-2
18330,5
18340,0
18350,2
18360,2
18370,1
18380,8
18390,8
18400,8
18410,0
18420,2
18430,-1
18440,-1
18450,7
18460,0
18470,1
18480,2
18490,3
18500,-3
18510,-2
18520,2
18530,3
18540,7
18550,-1
18560,0
18570,-5
18580,2
18590,6
18600,1
18610,4
18620,3
18630,2
18640,5
18650,7
18660,3
18670,4
18680,-4
18690,-4
18700,-8
18710,1
18720,3
18730,-4
18740,-4
18750,3
18760,0
18770,5
18780,-9
18790,2
18800,2
18810,4
18820,1
18830,8
18840,-3
18850,3
18860,3
18870,6
18880,-1
18890,4
18900,5
18910,5
18920,4
18930,8
18940,0
18950,2
18960,11
18970,4
18980,3
18990,-3
19000,1
19010,5
19020,7
19030,3
19040,0
19050,8
19060,4
19070,1
19080,-3
19090,2
19100,8
19110,-3
19120,-1
19130,3
19140,0
19150,5
19160,3
19170,13
19180,5
19190,3
19200,4
19210,4
19220,7
19230,2
19240,-1
19250,2
19260,7
19270,2
19280,-2
19290,6
19300,6
19310,7
19320,2
19330,8
19340,-1
19350,5
19360,-15
19370,3
19380,6
19390,12
19400,-4
19410,-6
19420,4
19430,0
19440,0
19450,3
19460,-5
19470,-9
19480,1
19490,-1
19500,3
19510,8
19520,4
19530,-6
19540,6
19550,5
19560,-10
19570,-1
19580,-1
19590,1
19600,7
19610,4
19620,8
19630,9
19640,-3
19650,5
19660,4
19670,9
19680,4
19690,3
19700,-1
19710,3
19720,4
19730,3
19740,-4
19750,-3
19760,5
19770,-2
19780,0
19790,-3
19800,7
19810,1
19820,2
19830,2
19840,3
19850,1
19860,3
19870,9
19880,5
19890,3
19900,9
19910,3
19920,6
19930,4
19940,-2
19950,8
19960,1
19970,5
19980,0
19990,8
20000,4
20010,11
20020,3
20030,1
20040,-1
20050,-1
20060,4
20070,1
20080,2
20090,2
20100,7
20110,0
20120,-9
20130,-1
20140,2
20150,-2
20160,-4
20170,4
20180,-2
20190,-6
20200,-8
20210,4
20220,6
20230,1
20240,5
20250,1
20260,7
20270,12
20280,5
20290,5
20300,6
20310,1
20320,5
20330,-7
20340,1
20350,5
20360,-2
20370,6
20380,-5
20390,-3
20400,2
20410,-10
20420,-3
20430,1
20440,3
20450,2
20460,4
20470,2
20480,-3
20490,4
20500,-7
20510,-5
20520,-2
20530,7
20540,-1
20550,-1
20560,4
20570,4
20580,6
20590,1
20600,6
20610,0
20620,4
20630,1
20640,1
20650,-11
20660,6
20670,-6
20680,5
20690,0
20700,7
20710,5
20720,8
20730,2
20740,6
20750,4
20760,0
20770,431
20780,419
20790,403
20800,358
20810,391
20820,380
20830,374
20840,383
20850,366
20860,356
20870,353
20880,354
20890,337
20900,322
20910,300
20920,319
20930,321
20940,304
20950,330
20960,328
20970,325
20980,318
20990,291
21000,307
21010,316
21020,315
21030,310
21040,322
21050,312
21060,314
21070,324
21080,320
21090,307
21100,279
21110,298
21120,316
21130,317
21140,306
21150,312
21160,313
21170,318
21180,312
21190,319
21200,318
21210,321
21220,319
21230,315
21240,315
21250,318
21260,323
21270,319
21280,319
21290,313
21300,312
21310,314
21320,317
21330,319
21340,309
21350,312
21360,318
21370,312
21380,317
21390,317
21400,317
21410,323
21420,312
21430,316
21440,311
21450,321
21460,307
21470,321
21480,315
21490,312
21500,313
21510,309
21520,315
21530,311
21540,317
21550,316
21560,310
21570,317
21580,311
21590,308
21600,294
21610,314
21620,326
21630,317
21640,317
21650,322
21660,322
21670,315
21680,315
21690,319
21700,319
21710,313
21720,312
21730,320
21740,317
21750,318
21760,323
21770,320
21780,323
21790,311
21800,314
21810,312
21820,314
21830,318
21840,310
21850,316
21860,311
21870,308
21880,310
21890,318
21900,319
21910,331
21920,323
21930,316
21940,318
21950,306
21960,322
21970,310
21980,317
21990,323
22000,316
22010,314
22020,319
22030,345
22040,344
22050,349
22060,347
22070,343
22080,343
22090,341
22100,341
22110,342
22120,329
22130,332
22140,328
22150,335
22160,336
22170,335
22180,326
22190,329
22200,329
22210,330
22220,329
22230,335
22240,327
22250,332
22260,328
22270,323
22280,330
22290,327
22300,325
22310,322
22320,322
22330,324
22340,329
22350,323
22360,330
22370,319
22380,329
22390,324
22400,326
22410,323
22420,315
22430,314
22440,321
22450,324
22460,317
22470,323
22480,313
22490,316
22500,329
22510,319
22520,320
22530,330
22540,319
22550,320
22560,320
22570,323
22580,318
22590,323
22600,326
22610,324
22620,312
22630,316
22640,320
22650,322
22660,322
22670,316
22680,319
22690,317
22700,323
22710,321
22720,318
22730,324
22740,322
22750,315
22760,318
22770,318
22780,319
22790,323
22800,321
22810,340
22820,333
22830,321
22840,328
22850,324
22860,322
22870,328
22880,317
22890,312
22900,311
22910,305
22920,296
22930,301
22940,297
22950,295
22960,278
22970,271
22980,276
22990,254
23000,258
23010,250
23020,228
23030,234
23040,236
23050,224
23060,239
23070,241
23080,220
23090,221
23100,176
23110,165
23120,176
23130,187
23140,176
23150,159
23160,172
23170,154
23180,189
23190,188
23200,185
23210,194
23220,193
23230,193
23240,191
23250,192
23260,198
23270,195
23280,188
23290,198
23300,213
23310,211
23320,204
23330,213
23340,209
23350,212
23360,209
23370,213
23380,200
23390,204
23400,210
23410,207
23420,209
23430,205
23440,204
23450,252
23460,249
23470,257
23480,242
23490,250
23500,250
23510,259
23520,249
23530,247
23540,251
23550,246
23560,244
23570,251
23580,242
23590,242
23600,244
23610,247
23620,260
23630,253
23640,254
23650,254
23660,243
23670,263
23680,261
23690,258
23700,238
23710,204
23720,250
23730,234
23740,257
23750,259
23760,267
23770,266
23780,263
23790,270
23800,275
23810,370
23820,266
23830,972
23840,5230
23850,276
23860,271
23870,269
23880,256
23890,262
23900,260
23910,252
23920,273
23930,271
23940,276
23950,270
23960,268
23970,267
23980,273
23990,271
24000,269
24010,263
24020,256
24030,266
24040,259
24050,261
24060,260
24070,257
24080,254
24090,262
24100,269
24110,257
24120,245
24130,259
24140,261
24150,264
24160,259
24170,271
24180,267
24190,257
24200,267
24210,263
24220,7
24230,11
24240,15
24250,11
24260,6
24270,16
24280,6
24290,186
