LED1 Timestamp (ms),LED1_PD1,LED1_PD2,LED2 Timestamp (ms),LED2_PD1,LED2_PD2
1312500,1368,15061,1312510,1027,15096
1312520,1284,15056,1312530,961,15089
1312540,1334,15060,1312550,1057,15094
1312560,1338,15048,1312570,991,15085
1312580,1268,15058,1312590,1029,15084
1312600,1353,15056,1312610,1017,15081
1312620,1294,15048,1312630,958,15087
1312640,1346,15056,1312650,1065,15086
1312660,1326,15046,1312670,988,15088
1312680,1263,15044,1312690,1024,15079
1312700,1349,15048,1312710,1025,15088
1312720,1288,15039,1312730,967,15082
1312740,1324,15057,1312750,1047,15086
1312760,1323,15051,1312770,1001,15088
1312780,1264,15060,1312790,1017,15074
1312800,1346,15066,1312810,1026,15080
1312820,1279,15058,1312830,966,15092
1312840,1321,15042,1312850,1040,15073
1312860,1320,15051,1312870,979,15080
1312880,1258,15051,1312890,1023,15072
1312900,1346,15056,1312910,1008,15080
1312920,1276,15056,1312930,972,15082
1312940,1310,15048,1312950,1037,15082
1312960,1323,15057,1312970,980,15090
1312980,1253,15048,1312990,1020,15076
1313000,1348,15034,1313010,1017,15084
1313020,1275,15049,1313030,953,15082
1313040,1318,15043,1313050,1040,15095
1313060,1337,15054,1313070,970,15088
1313080,1263,15050,1313090,1006,15082
1313100,1332,15046,1313110,998,15098
1313120,1253,15052,1313130,954,15081
1313140,1320,15054,1313150,1033,15098
1313160,1302,15055,1313170,976,15088
1313180,1265,15044,1313190,1015,15088
1313200,1333,15054,1313210,1004,15083
1313220,1281,15051,1313230,944,15081
1313240,1317,15036,1313250,1040,15079
1313260,1283,15032,1313270,964,15076
1313280,1255,15054,1313290,1006,15082
1313300,1339,15058,1313310,1005,15099
1313320,1239,15053,1313330,972,15089
1313340,1315,15043,1313350,1038,15082
1313360,1303,15049,1313370,964,15081
1313380,1255,15046,1313390,1015,15088
1313400,1332,15047,1313410,1005,15077
1313420,1262,15060,1313430,961,15088
1313440,1318,15050,1313450,1009,15078
1313460,1308,15040,1313470,968,15094
1313480,1263,15047,1313490,1012,15090
1313500,1329,15053,1313510,993,15080
1313520,1260,15048,1313530,972,15084
1313540,1325,15049,1313550,1022,15080
1313560,1299,15051,1313570,978,15091
1313580,1255,15045,1313590,1019,15084
1313600,1321,15045,1313610,974,15087
1313620,1257,15048,1313630,963,15086
1313640,1320,15051,1313650,1024,15084
1313660,1300,15040,1313670,963,15087
1313680,1265,15050,1313690,1030,15103
1313700,1329,15052,1313710,1006,15086
1313720,1260,15043,1313730,960,15098
1313740,1306,15051,1313750,1035,15095
1313760,1298,15050,1313770,972,15098
1313780,1267,15034,1313790,1036,15077
1313800,1328,15038,1313810,1005,15078
1313820,1262,15038,1313830,971,15088
1313840,1334,15053,1313850,1040,15090
1313860,1308,15043,1313870,977,15066
1313880,1271,15044,1313890,1045,15082
