LED1 Timestamp (ms),LED1_PD1,LED1_PD2,LED2 Timestamp (ms),LED2_PD1,LED2_PD2
465500,8232,923,465510,8351,9029
465520,8229,1475,465530,8422,108
465540,7789,8283,465550,8205,928
465560,8390,8991,465570,8232,1583
465580,8454,147,465590,7774,8260
465600,8276,912,465610,8405,8882
465620,8255,1511,465630,8432,142
465640,7739,8369,465650,8304,861
465660,8379,8820,465670,8258,1556
465680,8463,128,465690,7699,8376
465700,8293,927,465710,8384,8714
465720,8231,1528,465730,8479,225
465740,7769,8391,465750,8260,936
465760,8406,8587,465770,8245,1642
465780,8447,118,465790,7773,8483
465800,8286,907,465810,8402,8465
465820,8236,1557,465830,8463,236
465840,7782,8452,465850,8267,891
465860,8435,8455,465870,8241,1613
465880,8361,219,465890,7815,8577
465900,8260,901,465910,8396,8322
465920,8224,1626,465930,8369,193
465940,7863,8600,465950,8297,883
465960,8386,8265,465970,8213,1638
465980,8367,158,465990,7840,8695
466000,8297,906,466010,8425,8080
466020,8225,1668,466030,8364,116
466040,7774,8679,466050,8262,934
466060,8454,7979,466070,8211,1675
466080,8372,112,466090,7822,8717
466100,8298,746,466110,8425,7868
466120,8229,1687,466130,8378,65
466140,7870,8765,466150,8320,847
466160,8402,7768,466170,8211,1710
466180,8380,81,466190,7812,8844
466200,8301,772,466210,8402,7762
466220,8235,1718,466230,8402,39
466240,7828,8883,466250,8292,940
466260,8417,7544,466270,8227,1778
466280,8452,71,466290,7884,8918
466300,8238,921,466310,8444,7510
466320,8240,1797,466330,8438,30
466340,7874,8987,466350,8246,784
466360,8422,7396,466370,8209,1871
466380,8452,45,466390,7831,8967
466400,8258,755,466410,8440,7324
466420,8251,1833,466430,8415,66
466440,7866,9049,466450,8281,682
466460,8424,7178,466470,8247,1904
466480,8411,28,466490,7852,9094
466500,8281,712,466510,8415,7082
466520,8217,1883,466530,8432,66
466540,7833,9151,466550,8255,679
466560,8414,6915,466570,8228,1961
466580,8414,43,466590,7844,9201
466600,8281,780,466610,8425,6812
466620,8192,1940,466630,8446,73
466640,7885,9254,466650,8272,710
466660,8400,6778,466670,8231,1982
466680,8424,6,466690,7914,9333
466700,8317,696,466710,8412,6606
466720,8231,1975,466730,8434,11
466740,7926,9429,466750,8317,653
466760,8424,6511,466770,8229,2002
466780,8434,-6,466790,7918,9495
466800,8276,730,466810,8405,6413
466820,8249,2069,466830,8447,22
466840,7876,9465,466850,8249,722
466860,8441,6345,466870,8228,2067
466880,8431,20,466890,7875,9467
466900,8260,693,466910,8401,6166
466920,8231,2135,466930,8438,-20
466940,7883,9521,466950,8288,735
466960,8433,6033,466970,8165,2122
466980,8480,25,466990,7874,9575
467000,8292,732,467010,8386,5972
467020,8194,2125,467030,8466,-27
467040,7893,9631,467050,8295,766
467060,8431,5804,467070,8191,2200
467080,8500,16,467090,7890,9615
467100,8270,753,467110,8438,5792
467120,8228,2206,467130,8462,18
467140,7900,9644,467150,8284,757
467160,8450,5575,467170,8221,2249
467180,8489,29,467190,7908,9678
467200,8273,708,467210,8461,5548
467220,8238,2281,467230,8439,43
467240,7956,9802,467250,8279,743
467260,8427,5368,467270,8225,2318
467280,8486,-9,467290,7911,9779
467300,8278,739,467310,8453,5310
467320,8219,2319,467330,8469,-22
467340,7864,9792,467350,8250,774
467360,8457,5141,467370,8244,2415
467380,8469,20,467390,7848,9879
467400,8265,801,467410,8449,5011
467420,8206,2420,467430,8447,-3
467440,7922,9986,467450,8230,725
467460,8465,4898,467470,8202,2451
467480,8470,-58,467490,7897,10061
467500,8297,745,467510,8447,4823
467520,8174,2451,467530,8492,-19
467540,7863,10101,467550,8252,766
467560,8437,4699,467570,8208,2525
467580,8490,-50,467590,7823,10089
467600,8262,756,467610,8442,4524
467620,8203,2570,467630,8488,-41
467640,7866,10111,467650,8271,791
467660,8482,4412,467670,8199,2619
467680,8463,-36,467690,7898,10065
467700,8282,733,467710,8453,4328
467720,8203,2697,467730,8504,-13
467740,7883,10151,467750,8269,786
467760,8455,4239,467770,8175,2673
467780,8458,-61,467790,7953,10222
467800,8259,739,467810,8443,4070
467820,8180,2753,467830,8487,-48
467840,7900,10237,467850,8269,831
467860,8484,4023,467870,8185,2787
467880,8473,-21,467890,7974,10241
467900,8244,761,467910,8486,3882
467920,8211,2874,467930,8464,-1
467940,8000,10301,467950,8279,786
467960,8469,3737,467970,8179,2923
467980,8521,30,467990,7978,10233
468000,8282,735,468010,8477,3642
468020,8197,2992,468030,8485,44
