LED1 Timestamp (ms),LED1_PD1,LED1_PD2,LED2 Timestamp (ms),LED2_PD1,LED2_PD2
15500,13108,13105,15510,12936,12919
15520,13115,13094,15530,12941,12917
15540,13111,13083,15550,12943,12911
15560,13123,13094,15570,12950,12915
15580,13118,13098,15590,12932,12924
15600,13111,13077,15610,12929,12924
15620,13092,13106,15630,12914,12939
15640,13111,13107,15650,12895,12930
15660,13091,13104,15670,12908,12937
15680,13097,13103,15690,12906,12931
15700,13093,13109,15710,12928,12943
15720,13103,13099,15730,12935,12933
15740,13108,13107,15750,12950,12947
15760,13035,13082,15770,12936,12930
15780,13059,13087,15790,12948,12936
15800,13118,13107,15810,12947,12942
15820,13103,13095,15830,12933,12936
15840,13103,13106,15850,12945,12936
15860,13120,13098,15870,12923,12936
15880,13111,13111,15890,12934,12941
15900,13114,13102,15910,12940,12943
15920,13104,13105,15930,12940,12941
15940,13112,13098,15950,12944,12943
15960,13109,13105,15970,12948,12924
15980,13122,13105,15990,12944,12943
16000,13115,13110,16010,12941,12937
16020,13117,13115,16030,12943,12945
16040,13108,13106,16050,12932,12937
16060,13120,13122,16070,12933,12943
16080,13105,13102,16090,12933,12946
16100,13118,13109,16110,12943,12933
16120,13114,13107,16130,12945,12952
16140,13107,13107,16150,12933,12934
16160,13118,13101,16170,12921,12938
16180,13118,13102,16190,12936,12938
16200,13114,13111,16210,12945,12930
16220,13100,13102,16230,12933,12936
16240,13127,13104,16250,12932,12937
16260,13109,13098,16270,12927,12934
16280,13108,13105,16290,12938,12948
16300,13115,13105,16310,12939,12922
16320,13107,13095,16330,12937,12942
16340,13118,13107,16350,12936,12943
16360,13120,13107,16370,12931,12937
16380,13110,13104,16390,12935,12938
16400,13118,13101,16410,12924,12937
16420,13111,13109,16430,12938,12929
16440,13109,13094,16450,12939,12927
16460,13117,13105,16470,12942,12936
16480,13114,13115,16490,12936,12934
16500,13119,13103,16510,12932,12937
16520,13113,13103,16530,12930,12937
16540,13115,13111,16550,12927,12943
16560,13116,13103,16570,12926,12934
16580,13109,13102,16590,12943,12917
16600,13114,13087,16610,12819,12888
16620,13109,13061,16630,12927,12871
16640,13102,13052,16650,12931,12850
16660,13116,13032,16670,12934,12835
16680,13096,13023,16690,12908,12921
16700,13082,13086,16710,12888,12941
16720,13071,13082,16730,12891,12942
16740,13078,13088,16750,12877,12938
16760,13071,13104,16770,12886,12942
16780,13070,13101,16790,12921,12944
16800,13089,13095,16810,12938,12944
16820,13100,13109,16830,12943,12931
16840,13095,13096,16850,12934,12935
16860,13109,13110,16870,12929,12933
16880,13113,13109,16890,12935,12925
16900,13101,13100,16910,12889,12929
16920,13111,13106,16930,12939,12926
16940,13101,13104,16950,12942,12946
16960,13111,13100,16970,12942,12933
16980,13113,13102,16990,12934,12931
17000,13105,13111,17010,12927,12940
17020,13108,13100,17030,12932,12920
17040,13109,13103,17050,12928,12925
17060,13107,13102,17070,12922,12926
17080,13118,13114,17090,12926,12929
17100,13102,13102,17110,12945,12924
17120,13100,13109,17130,12939,12941
17140,13118,13107,17150,12929,12937
17160,13116,13107,17170,12935,12932
17180,13112,13104,17190,12942,12935
17200,13104,13108,17210,12797,12800
17220,13103,13100,17230,12935,12935
17240,13113,13098,17250,12935,12929
17260,13105,13091,17270,12930,12929
17280,13121,13105,17290,12941,12930
17300,13120,13111,17310,12933,12928
17320,13107,13103,17330,12926,12932
17340,13116,13101,17350,12927,12944
17360,13109,13121,17370,12939,12946
17380,13116,13103,17390,12935,12930
17400,13109,13113,17410,12933,12944
