LED1 Timestamp (ms),LED1_PD1,LED1_PD2,LED2 Timestamp (ms),LED2_PD1,LED2_PD2
89500,13158,13129,89510,13154,13134
89520,13142,13149,89530,13138,13147
89540,13136,13157,89550,13133,13147
89560,13134,13153,89570,13129,13145
89580,13129,13159,89590,13127,13144
89600,13133,13149,89610,13144,13155
89620,13147,13155,89630,13158,13168
89640,13154,13153,89650,13151,13163
89660,13154,13154,89670,13152,13167
89680,13156,13157,89690,13151,13158
89700,13146,13156,89710,13152,13153
89720,13148,13151,89730,13153,13161
89740,13155,13157,89750,13150,13154
89760,13151,13164,89770,13162,13155
89780,13157,13159,89790,13168,13159
89800,13162,13169,89810,13165,13156
89820,13154,13162,89830,13163,13159
89840,13170,13166,89850,13167,13168
89860,13179,13163,89870,13161,13158
89880,13169,13162,89890,13171,13171
89900,13164,13160,89910,13194,13182
89920,13165,13168,89930,13170,13166
89940,13174,13155,89950,13166,13158
89960,13167,13172,89970,13168,13154
89980,13176,13159,89990,13171,13172
90000,13164,13153,90010,13168,13163
90020,13174,13165,90030,13177,13169
90040,13161,13159,90050,13174,13173
90060,13167,13166,90070,13177,13164
90080,13167,13154,90090,13157,13156
90100,13174,13162,90110,13164,13151
90120,13175,13171,90130,13177,13164
90140,13166,13159,90150,13176,13172
90160,13172,13160,90170,13172,13161
90180,13178,13169,90190,13180,13170
90200,13170,13167,90210,13173,13168
90220,13172,13175,90230,13183,13177
90240,13175,13182,90250,13173,13165
90260,13176,13167,90270,13155,13159
90280,13167,13170,90290,13168,13154
90300,13163,13162,90310,13148,13145
90320,13174,13157,90330,13160,13154
90340,13151,13154,90350,13162,13150
90360,13151,13157,90370,13163,13162
90380,13168,13165,90390,13165,13152
90400,13159,13166,90410,13149,13164
90420,13157,13153,90430,13163,13163
90440,13165,13159,90450,13160,13152
90460,13149,13151,90470,13164,13154
90480,13163,13156,90490,13160,13164
90500,13170,13161,90510,13160,13174
90520,13164,13153,90530,13169,13163
90540,13170,13178,90550,13165,13158
90560,13160,13144,90570,13163,13143
90580,13170,13142,90590,13165,13137
90600,13155,13111,90610,13163,13125
90620,13156,13114,90630,13154,13095
90640,13163,13094,90650,13164,13100
90660,13153,13088,90670,13153,13141
90680,13149,13147,90690,13147,13148
90700,13148,13150,90710,13150,13156
90720,13140,13143,90730,13130,13141
90740,13131,13152,90750,13130,13150
90760,13138,13148,90770,13156,13153
90780,13149,13153,90790,13157,13163
90800,13158,13149,90810,13145,13151
90820,13148,13153,90830,13156,13148
90840,13157,13157,90850,13157,13159
90860,13153,13154,90870,13153,13157
90880,13155,13151,90890,13158,13163
90900,13150,13144,90910,13174,13165
90920,13164,13160,90930,13158,13151
90940,13153,13157,90950,13167,13149
90960,13151,13150,90970,13168,13153
90980,13159,13160,90990,13164,13157
91000,13163,13152,91010,13161,13148
91020,13161,13163,91030,13156,13158
91040,13170,13155,91050,13165,13164
91060,13173,13160,91070,13162,13148
91080,13159,13169,91090,13162,13165
91100,13168,13158,91110,13168,13161
91120,13159,13164,91130,13174,13164
91140,13170,13163,91150,13172,13164
91160,13166,13163,91170,13164,13163
91180,13168,13156,91190,13172,13162
91200,13170,13165,91210,13164,13161
91220,13160,13162,91230,13166,13161
91240,13176,13170,91250,13158,13163
91260,13164,13164,91270,13179,13178
91280,13177,13164,91290,13176,13153
91300,13169,13158,91310,13167,13161
91320,13157,13165,91330,13167,13162
91340,13158,13153,91350,13176,13164
91360,13161,13158,91370,13166,13147
91380,13161,13155,91390,13175,13161
91400,13173,13164,91410,13162,13151
91420,13161,13157,91430,13157,13156
91440,13158,13153,91450,13168,13160
91460,13165,13153,91470,13152,13158
91480,13162,13150,91490,13165,13156
91500,13157,13151,91510,13159,13159
91520,13156,13154,91530,13152,13151
91540,13163,13153,91550,13161,13157
91560,13159,13153,91570,13161,13162
91580,13163,13153,91590,13164,13152
91600,13163,13145,91610,13160,13150
91620,13157,13158,91630,13164,13160
91640,13170,13152,91650,13164,13162
91660,13163,13161,91670,13169,13151
91680,13168,13166,91690,13162,13155
91700,13170,13167,91710,13175,13157
91720,13175,13154,91730,13163,13140
91740,13172,13145,91750,13162,13142
91760,13175,13139,91770,13162,13128
91780,13157,13118,91790,13130,13111
91800,13161,13098,91810,13168,13090
91820,13155,13076,91830,13154,13093
91840,13153,13105,91850,13134,13100
91860,13116,13100,91870,13130,13145
91880,13133,13154,91890,13125,13141
91900,13124,13149,91910,13123,13160
91920,13127,13158,91930,13133,13151
91940,13137,13148,91950,13146,13159
91960,13145,13141,91970,13145,13152
91980,13150,13148,91990,13145,13159
92000,13152,13151,92010,13140,13147
92020,13151,13146,92030,13146,13155
92040,13157,13159,92050,13168,13157
92060,13168,13154,92070,13150,13159
92080,13161,13156,92090,13143,13146
92100,13130,13150,92110,13127,13137
92120,13133,13130,92130,13153,13152
92140,13114,13140,92150,13139,13154
92160,13137,13159,92170,13167,13155
92180,13166,13167,92190,13165,13159
92200,13163,13147,92210,13165,13150
92220,13164,13158,92230,13167,13162
92240,13158,13154,92250,13164,13152
92260,13160,13156,92270,13171,13161
92280,13156,13151,92290,13173,13157
92300,13163,13155,92310,13176,13157
92320,13164,13163,92330,13170,13160
92340,13166,13161,92350,13165,13158
92360,13160,13159,92370,13172,13152
92380,13172,13154,92390,13166,13156
92400,13169,13164,92410,13161,13154
92420,13176,13173,92430,13161,13171
92440,13178,13162,92450,13168,13169
92460,13167,13165,92470,13161,13159
92480,13166,13165,92490,13164,13154
92500,13163,13159,92510,13175,13166
92520,13167,13158,92530,13159,13153
92540,13175,13166,92550,13162,13167
92560,13167,13165,92570,13168,13161
92580,13170,13153,92590,13169,13157
92600,13175,13156,92610,13157,13154
92620,13171,13163,92630,13170,13157
92640,13169,13157,92650,13165,13160
92660,13166,13172,92670,13165,13157
92680,13174,13162,92690,13163,13161
92700,13162,13162,92710,13169,13163
92720,13172,13160,92730,13160,13146
92740,13158,13164,92750,13171,13159
92760,13167,13160,92770,13168,13159
92780,13164,13162,92790,13164,13152
92800,13164,13165,92810,13167,13163
92820,13154,13155,92830,13155,13160
92840,13178,13171,92850,13157,13155
