LED1 Timestamp (ms),LED1_PD1,LED1_PD2,LED2 Timestamp (ms),LED2_PD1,LED2_PD2
497500,8242,844,497510,8471,3704
497520,8205,2990,497530,8471,-20
497540,8021,10521,497550,8235,869
497560,8466,3448,497570,8155,3044
497580,8515,-58,497590,7995,10565
497600,8228,878,497610,8480,3369
497620,8171,3085,497630,8462,-79
497640,7995,10661,497650,8258,875
497660,8467,3077,497670,8177,3255
497680,8527,-25,497690,7976,10579
497700,8268,851,497710,8462,2985
497720,8183,3297,497730,8474,-48
497740,8004,10603,497750,8255,902
497760,8458,2736,497770,8173,3383
497780,8494,-43,497790,7927,10524
497800,8306,928,497810,8466,2655
497820,8140,3408,497830,8499,-29
497840,8007,10516,497850,8263,891
497860,8489,2400,497870,8178,3526
497880,8472,-249,497890,7976,10395
497900,8275,943,497910,8458,2227
497920,8215,3631,497930,8478,-77
497940,8047,10354,497950,8228,946
497960,8468,2109,497970,8214,3766
497980,8510,-166,497990,8072,10367
498000,8293,916,498010,8462,1886
498020,8217,3802,498030,8536,-336
498040,8157,10396,498050,8284,869
498060,8491,1709,498070,8151,3849
498080,8561,-398,498090,8149,10500
498100,8278,915,498110,8461,1590
498120,8155,3892,498130,8582,-457
498140,8074,10500,498150,8255,959
498160,8506,1401,498170,8155,3950
498180,8700,-521,498190,8117,10513
498200,8257,912,498210,8478,1257
498220,8152,4059,498230,8818,-455
498240,8116,10512,498250,8263,999
498260,8476,1031,498270,8108,4133
498280,8799,-428,498290,8115,10528
498300,8294,966,498310,8484,971
498320,8157,4205,498330,8787,-411
498340,8139,10500,498350,8286,939
498360,8484,746,498370,8164,4172
498380,8783,-405,498390,8110,10480
498400,8253,945,498410,8496,632
498420,8188,4229,498430,8700,-450
498440,8138,10457,498450,8273,992
498460,8469,450,498470,8185,4317
498480,8669,-460,498490,8171,10405
498500,8266,957,498510,8494,281
498520,8189,4413,498530,8713,-471
498540,8211,10418,498550,8284,991
498560,8456,123,498570,8167,4491
498580,8751,-431,498590,8186,10308
498600,8239,1002,498610,8480,110
498620,8134,4480,498630,8735,-366
498640,8176,10343,498650,8296,950
498660,8494,70,498670,7970,4613
498680,8712,-381,498690,8144,10265
498700,8308,958,498710,8485,69
498720,7836,4672,498730,8658,-425
498740,8238,10247,498750,8258,961
498760,8462,66,498770,7770,4727
498780,8706,-425,498790,8230,10223
498800,8280,973,498810,8455,38
498820,7729,4807,498830,8719,-342
498840,8230,10174,498850,8246,979
498860,8461,40,498870,7716,4866
498880,8677,-329,498890,8195,10253
498900,8267,980,498910,8434,34
498920,7824,4964,498930,8699,-266
498940,8230,10248,498950,8232,1004
498960,8474,48,498970,7824,5047
498980,8651,-351,498990,8207,10216
499000,8257,993,499010,8431,12
499020,7784,5114,499030,8611,-401
499040,8212,10089,499050,8239,1013
499060,8470,90,499070,7740,5164
499080,8652,-355,499090,8253,10129
499100,8228,998,499110,8449,75
499120,7695,5234,499130,8688,-332
499140,8239,10183,499150,8265,1097
499160,8472,52,499170,7725,5320
499180,8665,-189,499190,8219,10098
499200,8290,1000,499210,8424,32
499220,7799,5401,499230,8648,-305
499240,8198,10088,499250,8271,1083
499260,8442,26,499270,7784,5454
499280,8611,-357,499290,8234,10076
499300,8254,1016,499310,8458,71
499320,7753,5554,499330,8639,-364
499340,8225,10057,499350,8269,1051
499360,8453,44,499370,7763,5592
499380,8686,-351,499390,8215,10053
499400,8258,1044,499410,8458,75
499420,7756,5665,499430,8662,-287
499440,8267,10111,499450,8250,1082
499460,8432,39,499470,7767,5794
499480,8652,-294,499490,8225,10075
499500,8260,1108,499510,8458,115
499520,7756,5820,499530,8595,-295
499540,8220,10068,499550,8238,1112
499560,8435,99,499570,7741,5951
499580,8702,-330,499590,8224,10007
499600,8260,1093,499610,8438,77
499620,7729,5981,499630,8674,-237
499640,8284,9986,499650,8243,1057
499660,8416,61,499670,7735,6107
