LED1 Timestamp (ms),LED1_PD1,LED1_PD2,LED2 Timestamp (ms),LED2_PD1,LED2_PD2
72000,8197,8194,72010,8204,8193
72020,8203,8200,72030,8201,8195
72040,8197,8193,72050,8196,8193
72060,8203,8195,72070,8203,8195
72080,8198,8194,72090,8205,8196
72100,8202,8194,72110,8197,8193
72120,8198,8193,72130,8199,8198
72140,8202,8197,72150,8205,8195
72160,8200,8195,72170,8200,8193
72180,8198,8195,72190,8202,8195
72200,8205,8193,72210,8194,8191
72220,8201,8197,72230,8199,8195
72240,8200,8199,72250,8201,8201
72260,8202,8193,72270,8199,8194
72280,8200,8201,72290,8204,8199
72300,8203,8199,72310,8201,8191
72320,8199,8196,72330,8208,8192
72340,8206,8204,72350,8197,8201
72360,8204,8194,72370,8197,8194
72380,8199,8192,72390,8203,8194
72400,8199,8195,72410,8198,8204
72420,8206,8195,72430,8203,8195
72440,8197,8196,72450,8206,8198
72460,8198,8198,72470,8199,8196
72480,8202,8195,72490,8199,8190
72500,8201,8194,72510,8203,8203
72520,8199,8192,72530,8197,8196
72540,8199,8193,72550,8199,8195
72560,8210,8194,72570,8200,8197
72580,8199,8200,72590,8198,8196
72600,8196,8194,72610,8200,8195
72620,8203,8194,72630,8198,8197
72640,8196,8191,72650,8195,8196
72660,8197,8202,72670,8202,8194
72680,8204,8195,72690,8200,8200
72700,8200,8198,72710,8195,8195
72720,8206,8196,72730,8196,8196
72740,8195,8187,72750,8199,8199
72760,8198,8193,72770,8199,8204
72780,8204,8196,72790,8197,8206
72800,8195,8194,72810,8201,8194
72820,8205,8191,72830,8195,8202
72840,8210,8198,72850,8207,8197
72860,8198,8204,72870,8202,8194
72880,8199,8191,72890,8206,8196
72900,8198,8193,72910,8204,8195
72920,8200,8196,72930,8197,8191
72940,8200,8193,72950,8200,8194
72960,8195,8197,72970,8195,8194
72980,8198,8196,72990,8194,8197
73000,8197,8200,73010,8198,8197
73020,8202,8192,73030,8196,8193
73040,8198,8199,73050,8201,8194
73060,8196,8197,73070,8194,8196
73080,8197,8194,73090,8201,8193
73100,8201,8196,73110,8201,8197
73120,8201,8196,73130,8199,8191
73140,8198,8191,73150,8198,8198
73160,8203,8198,73170,8196,8197
73180,8195,8195,73190,8195,8192
73200,8198,8193,73210,8199,8194
73220,8195,8197,73230,8202,8198
73240,8208,8195,73250,8197,8192
73260,8204,8197,73270,8207,8203
73280,8205,8195,73290,8198,8192
73300,8196,8190,73310,8198,8196
73320,8199,8196,73330,8206,8196
73340,8200,8198,73350,8195,8198
73360,8199,8195,73370,8199,8195
73380,8203,8197,73390,8200,8201
73400,8200,8194,73410,8204,8201
73420,8199,8194,73430,8209,8194
73440,8196,8199,73450,8201,8194
73460,8197,8199,73470,8202,8192
73480,8201,8193,73490,8200,8204
73500,8199,8195,73510,8202,8192
73520,8198,8196,73530,8204,8199
73540,8204,8197,73550,8199,8197
73560,8205,8199,73570,8192,8192
73580,8198,8198,73590,8198,8194
73600,8202,8202,73610,8200,8193
73620,8200,8195,73630,8203,8197
73640,8198,8194,73650,8200,8195
73660,8197,8193,73670,8204,8197
73680,8193,8190,73690,8207,8200
73700,8195,8196,73710,8202,8194
73720,8205,8196,73730,8197,8191
73740,8203,8198,73750,8205,8192
73760,8206,8199,73770,8208,8197
73780,8194,8200,73790,8204,8197
73800,8199,8198,73810,8200,8195
73820,8202,8193,73830,8197,8192
73840,8198,8198,73850,8197,8194
73860,8198,8193,73870,8194,8193
73880,8202,8201,73890,8201,8201
73900,8202,8195,73910,8201,8195
73920,8203,8196,73930,8197,8200
73940,8200,8196,73950,8201,8197
73960,8196,8193,73970,8200,8192
73980,8199,8193,73990,8202,8195
74000,8209,8198,74010,8198,8191
74020,8200,8194,74030,8201,8197
74040,8209,8196,74050,8199,8194
74060,8201,8198,74070,8205,8198
74080,8197,8196,74090,8201,8193
74100,8196,8187,74110,8200,8190
74120,8196,8194,74130,8193,8188
74140,8199,8193,74150,8197,8192
74160,8202,8195,74170,8209,8198
74180,8197,8193,74190,8197,8197
74200,8196,8196,74210,8201,8193
74220,8198,8198,74230,8193,8195
74240,8202,8198,74250,8200,8194
74260,8201,8194,74270,8200,8195
74280,8203,8200,74290,8205,8194
74300,8206,8192,74310,8196,8206
74320,8202,8194,74330,8200,8193
74340,8200,8198,74350,8208,8199
74360,8199,8197,74370,8200,8194
74380,8193,8190,74390,8197,8193
74400,8199,8192,74410,8203,8192
74420,8202,8193,74430,8200,8197
74440,8197,8196,74450,8195,8198
74460,8201,8199,74470,8198,8194
74480,8194,8192,74490,8200,8194
74500,8202,8196,74510,8202,8195
74520,8201,8195,74530,8202,8201
74540,8204,8197,74550,8199,8197
74560,8196,8196,74570,8200,8199
74580,8198,8195,74590,8204,8192
74600,8201,8196,74610,8198,8193
74620,8199,8199,74630,8199,8195
74640,8202,8192,74650,8199,8192
74660,8197,8197,74670,8200,8193
74680,8195,8192,74690,8198,8195
74700,8198,8194,74710,8200,8196
74720,8197,8191,74730,8197,8194
74740,8193,8190,74750,8197,8198
74760,8195,8192,74770,8195,8197
74780,8200,8192,74790,8198,8193
74800,8196,8189,74810,8198,8193
74820,8199,8194,74830,8199,8194
74840,8199,8195,74850,8201,8197
74860,8195,8200,74870,8201,8191
74880,8201,8191,74890,8198,8195
74900,8195,8197,74910,8196,8196
74920,8197,8192,74930,8195,8193
74940,8195,8189,74950,8195,8196
74960,8195,8195,74970,8197,8192
74980,8195,8192,74990,8196,8196
75000,8202,8195,75010,8199,8194
75020,8195,8194,75030,8200,8191
75040,8204,8195,75050,8197,8198
75060,8194,8196,75070,8204,8196
75080,8197,8195,75090,8201,8194
75100,8203,8193,75110,8201,8196
75120,8199,8191,75130,8197,8195
75140,8197,8188,75150,8196,8195
75160,8198,8192,75170,8199,8196
75180,8203,8194,75190,8203,8193
75200,8203,8196,75210,8197,8199
75220,8203,8198,75230,8197,8191
75240,8197,8194,75250,8190,8194
75260,8201,8195,75270,8199,8193
75280,8201,8196,75290,8200,8191
75300,8198,8198,75310,8197,8190
75320,8200,8195,75330,8202,8198
75340,8204,8193,75350,8202,8190
75360,8190,8195,75370,8195,8194
