LED1 Timestamp (ms),LED1_PD1,LED1_PD2,LED2 Timestamp (ms),LED2_PD1,LED2_PD2
13600,12855,4119,13736,13058,4206
13872,12860,4217,14008,13045,4419
14144,12856,4290,14280,13066,4285
14416,12860,4153,14552,13066,4231
14688,12862,4188,14824,13058,4437
14960,12863,4348,15096,13055,4317
15232,12862,4199,15368,13065,4244
15504,12868,4211,15640,13060,4418
15776,12858,4394,15912,13056,4374
16048,12866,4247,16184,13065,4245
16320,12886,4226,16456,13058,4387
16592,12872,4447,16728,13059,4418
16864,12875,4282,17000,13060,4253
17136,12874,4232,17272,13051,4347
17408,12865,4458,17544,13050,4474
17680,12871,4307,17816,13060,4286
17952,12881,4258,18088,13063,4346
18224,12883,4454,18360,13055,4505
18496,12879,4359,18632,13048,4336
18768,12860,4263,18904,13025,4350
19040,12830,4437,19176,13038,4548
19312,12850,4395,19448,13057,4392
19584,12875,4258,19720,13068,4349
19856,12868,4373,19992,13062,4578
20128,12868,4448,20264,13072,4432
20400,12881,4279,20536,13071,4386
20672,12885,4354,20808,13061,4590
20944,12891,4491,21080,13060,4463
21216,12875,4322,21352,13059,4387
21488,12877,4363,21624,13069,4576
21760,12878,4543,21896,13069,4506
22032,12881,4374,22168,13069,4383
22304,12887,4365,22440,13068,4536
22576,12882,4574,22712,13068,4541
22848,12884,4412,22984,13074,4387
23120,12884,4381,23256,13071,4474
23392,12878,4596,23528,13073,4585
23664,12870,4445,23800,13070,4406
23936,12883,4389,24072,13069,4477
24208,12872,4587,24344,13066,4645
24480,12877,4480,24616,13066,4470
24752,12892,4398,24888,13070,4467
25024,12883,4548,25160,13076,4648
25296,12890,4509,25432,13070,4510
25568,12890,4401,25704,13072,4485
25840,12883,4495,25976,13050,4687
26112,12867,4550,26248,13038,4534
26384,12831,4406,26520,13034,4484
26656,12840,4455,26792,13066,4689
26928,12878,4587,27064,13080,4554
LED1 Timestamp (ms),LED1_PD1,LED1_PD2,LED2 Timestamp (ms),LED2_PD1,LED2_PD2
34000,12821,4554,34136,13024,4552
34272,12804,4537,34408,13016,4663
34544,12812,4753,34680,13017,4732
34816,12816,4595,34952,13007,4552
35088,12815,4520,35224,13010,4628
35360,12824,4742,35496,13013,4764
35632,12820,4614,35768,13004,4597
35904,12812,4521,36040,13008,4622
36176,12821,4698,36312,13020,4806
36448,12805,4646,36584,13004,4639
36720,12820,4522,36856,13018,4621
36992,12807,4641,37128,13006,4837
37264,12826,4697,37400,13010,4666
37536,12812,4512,37672,13012,4615
37808,12814,4598,37944,12997,4828
38080,12867,4730,38216,13084,4690
38352,12886,4567,38488,13082,4600
38624,12874,4584,38760,13091,4790
38896,12878,4769,39032,13087,4727
39168,12877,4586,39304,13090,4595
39440,12882,4583,39576,13074,4731
39712,12874,4803,39848,13069,4767
39984,12878,4624,40120,13074,4586
40256,12890,4589,40392,13055,4677
40528,12880,4807,40664,13052,4817
40800,12787,4630,40936,13047,4617
41072,12833,4565,41208,13056,4651
41344,12867,4753,41480,13077,4831
41616,12872,4668,41752,13083,4674
41888,12877,4558,42024,13098,4656
42160,12885,4701,42296,13076,4877
42432,12890,4732,42568,13091,4703
42704,12879,4548,42840,13081,4659
42976,12891,4649,43112,13085,4885
43248,12891,4766,43384,13094,4729
43520,12881,4585,43656,13083,4647
43792,12881,4628,43928,13073,4846
44064,12883,4806,44200,13097,4761
44336,12881,4627,44472,13090,4639
44608,12891,4611,44744,13095,4794
44880,12890,4837,45016,13081,4796
45152,12882,4665,45288,13087,4636
45424,12891,4624,45560,13090,4730
45696,12882,4864,45832,13105,4852
45968,12893,4686,46104,13089,4665
46240,12884,4613,46376,13094,4705
46512,12889,4823,46648,13085,4881
46784,12897,4721,46920,13085,4707
47056,12892,4611,47192,13082,4693
47328,12898,4756,47464,13087,4910
47600,12902,4754,47736,13088,4732
