LED1 Timestamp (ms),LED1_PD1,LED1_PD2,LED2 Timestamp (ms),LED2_PD1,LED2_PD2
41500,8584,8621,41510,8637,8605
41520,8589,8630,41530,8654,8622
41540,8589,8630,41550,8637,8602
41560,8578,8625,41570,8648,8608
41580,8589,8625,41590,8644,8613
41600,8577,8632,41610,8642,8611
41620,8587,8628,41630,8647,8614
41640,8591,8628,41650,8639,8612
41660,8587,8629,41670,8644,8612
41680,8588,8633,41690,8632,8612
41700,8575,8620,41710,8643,8613
41720,8578,8630,41730,8647,8618
41740,8600,8634,41750,8641,8611
41760,8584,8635,41770,8640,8607
41780,8588,8626,41790,8640,8604
41800,8576,8629,41810,8644,8611
41820,8594,8628,41830,8644,8623
41840,8581,8633,41850,8636,8608
41860,8583,8626,41870,8645,8611
41880,8601,8631,41890,8637,8609
41900,8578,8624,41910,8644,8617
41920,8583,8626,41930,8648,8628
41940,8589,8634,41950,8632,8602
41960,8597,8631,41970,8634,8610
41980,8591,8627,41990,8640,8611
